start_lat,start_long,centre_code,centre_name,postal_code,Latitude,Longitude,distance,count
1.34607772133475,103.706889791188,PT8552,KEY ELEMENTARY EDUHOUSE PTE LTD,640262,1.34480139690531,103.707299106579,0.14894292475015328,7
1.34083504320186,103.706006657162,NC0001,MY FIRST SKOOL,648331,1.33931504032005,103.705350996191,0.18394697318537023,9
1.35137070665537,103.717502209972,PW0050,PCS JURONG WEST CENTRE,640452,1.35158269235001,103.718516174409,0.11508237642318396,9
1.34145472885009,103.699481732903,ST0103,PCF SPARKLETOTS PRESCHOOL @ BOON LAY BLK 627 (CC),640627,1.34196774823686,103.698889711132,0.08703916674754669,17
1.33959189050406,103.696357637705,na,PCF Sparkletots Preschool @ Pioneer Blk 642 (EY),640642,1.34036989694199,103.695839824959,0.1038456562368078,17
1.34610310609752,103.706312723846,PT8552,KEY ELEMENTARY EDUHOUSE PTE LTD,640262,1.34480139690531,103.707299106579,0.18147317269415775,7
1.351580349349335,103.718513531859,PW0050,PCS JURONG WEST CENTRE,640452,1.35158269235001,103.718516174409,0.0,10
1.3393657912481252,103.720184381597,ST0301,PCF Sparkletots Preschool @ Taman Jurong Blk 352 (DS),610352,1.33936579398539,103.720184380509,0.0,9
1.34852648204885,103.720486241454,RC0090,Little Seeds Preschool,640511,1.34779267211314,103.71959110524,0.1286031268494508,11
1.33697838675186,103.704279354428,ST0312,PCF Sparkletots Preschool @ Pioneer Blk 662B (KN),642662,1.3370195046718,103.703388248137,0.09910271904834057,10
1.33885099563982,103.700454992416,PT9334,BRILLIANT TOTS PTE. LTD.,640610,1.33832454101485,103.700856213629,0.07354812800565225,18
1.3374808279985402,103.704016273042,ST0312,PCF Sparkletots Preschool @ Pioneer Blk 662B (KN),642662,1.3370195046718,103.703388248137,0.0865792071028325,13
1.33894641102538,103.702784352226,RC1766,KIDZ MEADOW CHILDCARE & DEVELOPMENT CENTRE,643663,1.33804531682119,103.702429703843,0.10760662017993568,14
1.3542212785402,103.721439265395,ST0087,PCF SPARKLETOTS PRESCHOOL @ JURONG CENTRAL BLK 403 (CC),640403,1.35383921849512,103.721479697852,0.042693416608925845,10
1.34594305685261,103.697134589327,ST0105,PCF Sparkletots Preschool @ Ayer Rajah-Gek Poh Blk 748 (CC),640748,1.34775337100719,103.697968713143,0.22148814362043479,14
1.3412721869645652,103.706708748939,NT0576,MY FIRST SKOOL,643698,1.34028016730054,103.707599009323,0.14810241480963507,9
1.34500407988951,103.705331464969,NT0535,MY FIRST SKOOL,641681,1.34440862686382,103.705195214449,0.06787900764197188,5
1.3392064163023798,103.703397452008,na,PCF Sparkletots Preschool @ Pioneer Blk 665A (EY),641665,1.34009319246619,103.703124305023,0.10310952268090043,13
1.35291393924454,103.716072724817,RC1830,Little Shepherds' Schoolhouse@Church of St Francis of Assisi-JW,649368,1.35128851057944,103.7164174544,0.18464134546962294,6
1.34563047616405,103.705038025438,NT0535,MY FIRST SKOOL,641681,1.34440862686382,103.705195214449,0.1368965099992314,5
1.34196179294467,103.704542156963,na,PCF Sparkletots Preschool @ Pioneer Blk 665A (EY),641665,1.34009319246619,103.703124305023,0.2606321220981912,13
1.34226609525475,103.704309342374,PT9095,JUST KIDS @ JURONG WEST PTE. LTD.,643667,1.34114842114912,103.702295748842,0.2558661793214468,13
1.34904031249389,103.699459813301,RC1871,Centre of New Life Schoolhouse,649151,1.34938102403954,103.698930157409,0.06997037474964285,10
1.34884898470827,103.696772486889,PT9322,STAR LEARNERS @ JURONG WEST PTE LTD,640862,1.3501424810666,103.696684591473,0.1440712195974449,11
1.34675547648094,103.716157823017,ST0107,PCF SPARKLETOTS PRESCHOOL @ JURONG SPRING BLK 528 (DS),640528,1.34832160433383,103.716955768923,0.19531236864273624,8
1.34220416672258,103.699447645211,ST0103,PCF SPARKLETOTS PRESCHOOL @ BOON LAY BLK 627 (CC),640627,1.34196774823686,103.698889711132,0.06732140337824752,18
1.34184739328868,103.698516715611,ST0103,PCF SPARKLETOTS PRESCHOOL @ BOON LAY BLK 627 (CC),640627,1.34196774823686,103.698889711132,0.04354270946748779,16
1.34533160962097,103.693436582709,ST0155,PCF SPARKLETOTS PRESCHOOL @ NANYANG BLK 825 (CC),640825,1.34619009117105,103.693228518914,0.09815922481444384,6
1.33552096658049,103.699826927899,NT0533,MY FIRST SKOOL,643656,1.33598955071785,103.69997420624,0.05458157622775871,10
1.33793644267158,103.699282789577,KM0009,MOE KINDERGARTEN @ FRONTIER,648200,1.33641298743234,103.69970173931,0.1755755398635341,19
1.3425631802563,103.707422156902,ST0093,PCF SPARKLETOTS PRESCHOOL @ PIONEER BLK 694 (CC),640694,1.34312102349205,103.707051960202,0.07439238397029482,6
1.34914510993285,103.716015402933,ST0107,PCF SPARKLETOTS PRESCHOOL @ JURONG SPRING BLK 528 (DS),640528,1.34832160433383,103.716955768923,0.13888237571793147,9
1.34284965706275,103.702804278151,NT0470,MY FIRST SKOOL,641671,1.34404660790141,103.702361146078,0.14182931815202393,13
1.33976799763508,103.701379808594,NT0520,MY FIRST SKOOL,640613,1.33978250520383,103.700667734162,0.0791241451154342,18
1.3484944123631697,103.721245210516,RC0090,Little Seeds Preschool,640511,1.34779267211314,103.71959110524,0.19962317954864445,11
1.3484942778813502,103.722162927115,ST0304,PCF Sparkletots Preschool @ Jurong Spring Blk 465 (KN),640465,1.35012595902893,103.723209572771,0.2154005774409063,11
1.3449245684837698,103.719459357636,NT0220,MY FIRST SKOOL,640518,1.34508681384068,103.717978485296,0.16550175408402085,4
1.30399231690919,103.864419251804,NT0506,MY FIRST SKOOL,190019,1.30370770062522,103.862344547199,0.23265196187457104,2
1.32698180867097,103.857761761594,ST0228,PCF Sparkletots Preschool @ Whampoa Blk 112 (KN),321112,1.32600154062314,103.856732205989,0.15795183609524951,11
1.3266120976656202,103.858436241745,RC1763,HAVEN SCHOOLHOUSE @ BAHAGIA,320029,1.32540758450301,103.858565503017,0.1346197844884861,8
1.32258735187372,103.861107276991,YM0158,MY WORLD PRESCHOOL LTD.,320014,1.32369795683614,103.86209172719,0.16490266037664866,8
1.32264236942867,103.870596516217,PT8999,Greenland Childcare Centre,339631,1.32406063534817,103.869919586753,0.17462799119546704,3
1.31969547154616,103.868364964604,NT0070,MY FIRST SKOOL,330066,1.32066445696203,103.869914604242,0.20305939908914483,3
1.32387379240679,103.856482753763,PT8922,SUNFLOWER PRESCHOOL @ BALESTIER PTE. LTD.,320080,1.32379607125113,103.855670620709,0.09063672646303604,10
1.32218898844639,103.871612008197,NT0070,MY FIRST SKOOL,330066,1.32066445696203,103.869914604242,0.2534978958515585,3
1.31423937033552,103.870914031459,ST0170,PCF Sparkletots Preschool @ Kreta Ayer-Kim Seng Blk 8 (DS),380008,1.31270729475511,103.870690585664,0.17205230316695372,3
1.32339741269523,103.866812029524,NT0551,MY FIRST SKOOL,330049,1.32448737406528,103.866368168069,0.13077511970218028,10
1.32161903831691,103.859382719506,YM0171,MY WORLD PRESCHOOL LTD,321113,1.32100686964356,103.85982430866,0.08387169527238772,12
1.2978975620248567,103.85762066798632,PT9154,ICHIBAN MONTESSORI CHILDCARE CENTRE (PURVIS) PTE. LTD.,188596,1.29646823225185,103.855547492366,0.2797802446948757,3
1.30539150676391,103.863222183958,NT0506,MY FIRST SKOOL,190019,1.30370770062522,103.862344547199,0.2109929154479176,6
1.3195662109643052,103.8603308945855,YM0171,MY WORLD PRESCHOOL LTD,321113,1.32100686964356,103.85982430866,0.16969756259775498,11
1.32197941678427,103.855754340847,NT0300,MY FIRST SKOOL,320085,1.32278920327274,103.856444472629,0.11822074172790187,12
1.30522205395223,103.862906450772,NT0506,MY FIRST SKOOL,190019,1.30370770062522,103.862344547199,0.1794881464506591,4
1.3233806109818702,103.870461630612,PT8999,Greenland Childcare Centre,339631,1.32406063534817,103.869919586753,0.09662696916119162,4
1.31210823499257,103.873783661336,PT8553,AGAPE LITTLE UNI (KALLANG) PTE. LTD.,380005,1.31264014497827,103.872491873561,0.15520835286592014,3
1.32155672741702,103.855666149292,NT0300,MY FIRST SKOOL,320085,1.32278920327274,103.856444472629,0.16197076809527156,10
1.31445853642295,103.856019195126,RC1859,KHALSA KINDERGARTEN,209943,1.31429091534286,103.858317002144,0.25595555826357314,6
1.31895176233165,103.850517972593,WP0280,LEARNING VISION @ WORK PTE. LTD.,308433,1.3194999277015,103.849900554786,0.09173631956793123,4
1.31586772112544,103.85986383342198,YM0152,MY WORLD PRESCHOOL LTD.,330004,1.31569896370315,103.859785170022,0.02068949532033677,6
1.31589146751547,103.848362299847,PT9539,GUG PRESCHOOL @ THOMSON,309458,1.31528791712132,103.845610347755,0.31300063126236444,6
1.3123480050621,103.873747840397,PT8553,AGAPE LITTLE UNI (KALLANG) PTE. LTD.,380005,1.31264014497827,103.872491873561,0.14325965891687922,3
1.3282116907117,103.859812573047,YM0170,MY WORLD PRESCHOOL LTD,320116,1.32769993704525,103.861236369481,0.16808933656452932,5
1.3163380725761,103.848468483993,PT9539,GUG PRESCHOOL @ THOMSON,309458,1.31528791712132,103.845610347755,0.3382926923849955,6
1.32626314336758,103.8573393982195,ST0228,PCF Sparkletots Preschool @ Whampoa Blk 112 (KN),321112,1.32600154062314,103.856732205989,0.07345369409346485,10
1.3259632761611848,103.85677766857152,ST0228,PCF Sparkletots Preschool @ Whampoa Blk 112 (KN),321112,1.32600154062314,103.856732205989,0.006602280210465901,9
1.30729767229833,103.86211057095,PT8340,ENFANT EDUCARE PTE LTD,209062,1.30869628841784,103.862571242237,0.1636309090670113,7
1.3168664812965802,103.849363583015,WP0280,LEARNING VISION @ WORK PTE. LTD.,308433,1.3194999277015,103.849900554786,0.2986605226935798,5
1.31448109676371,103.87045800931,ST0170,PCF Sparkletots Preschool @ Kreta Ayer-Kim Seng Blk 8 (DS),380008,1.31270729475511,103.870690585664,0.19880021599175407,3
1.3069303077871002,103.861714899755,PT9319,PRIME EDUCATION INVESTMENTS HOLDINGS PTE. LTD.,200808,1.3088060941423,103.861311954595,0.21319968199423384,7
1.31919496299723,103.8639509324255,PT9421,Little Footprints Preschool @ Boon Keng Pte Ltd,339945,1.31958941548323,103.865936113368,0.22485876930602647,7
1.30264896606628,103.912184784558,NT0499,MY FIRST SKOOL,440018,1.30320858339073,103.914300755467,0.24316321796815787,4
1.30638003472009,103.91538013737552,PT8350,JUST KIDS @MARINE PARADE PTE. LTD.,440050,1.30532268548571,103.915838479237,0.12805719605831475,5
1.3032085881811,103.914300755331,NT0499,MY FIRST SKOOL,440018,1.30320858339073,103.914300755467,0.0,3
1.30482902187781,103.918614976369,PT8350,JUST KIDS @MARINE PARADE PTE. LTD.,440050,1.30532268548571,103.915838479237,0.3132987502032887,1
1.3041060665718602,103.917733367516,PT8350,JUST KIDS @MARINE PARADE PTE. LTD.,440050,1.30532268548571,103.915838479237,0.2501895396922173,2
1.369963364769015,103.955895231545,ST0253,PCF Sparkletots Preschool @ Pasir Ris Central Blk 426 (DS),510426,1.36996833213481,103.956002614221,0.011942265306769694,9
1.37216290593956,103.961379503001,PW0121,GROW & GLOW @ PASIR RIS 21 CENTRE,510229,1.37268934784977,103.961780559341,0.07353552747017895,8
1.3775754355285947,103.9406595850285,NT0310,MY FIRST SKOOL,510637,1.37678317368692,103.940314265436,0.09603521844662108,8
1.38224267910056,103.936646781252,PT9580,Totsville Montessori Kindergarten Pte Ltd,510720,1.38178596392118,103.936411750362,0.05707506793841328,5
1.36892657029539,103.954870571077,ST0253,PCF Sparkletots Preschool @ Pasir Ris Central Blk 426 (DS),510426,1.36996833213481,103.956002614221,0.17093258480238468,9
1.36877568746946,103.956300375904,ST0253,PCF Sparkletots Preschool @ Pasir Ris Central Blk 426 (DS),510426,1.36996833213481,103.956002614221,0.13659860752975497,7
1.3716366012098,103.955620745818,RC1839,PENTECOST METHODIST CHURCH KINDERGARTEN,519420,1.3712566310888,103.957149807972,0.17503771839726712,7
1.3677150788236598,103.96130016337548,YW0150,YWCA PASIR RIS CHILD DEVELOPMENT CENTRE,510214,1.36771508142416,103.961300162015,0.0,10
1.36686954737883,103.954504704247,PT8434,CARPE DIEM FIRST YEARS PTE. LTD.,510129,1.36651869673449,103.955623402655,0.13025220844118954,10
1.36750966709319,103.957518917808,PT8831,JUDE CHILD CARE AND CHILD DEVELOPMENT CENTRE,510104,1.36795278578738,103.958702642513,0.1404209946373869,11
1.3664029966268,103.9607386648195,NT0538,MY FIRST SKOOL,510197,1.36640299690077,103.960738659652,0.0,10
1.37291719840657,103.954225824192,ST0017,PCF Sparkletots Preschool @ Pasir Ris Central Blk 412 (CC),510412,1.37338314330641,103.955097085831,0.1097703284243137,10
1.37508249647836,103.936111766776,KM0034,MOE Kindergarten @ Meridian,518798,1.37552831658484,103.934889078518,0.14458487401109268,6
1.3791678180389049,103.936536467748,ST0255,PCF Sparkletots Preschool @ Pasir Ris West Blk 738 (EY),510738,1.37918074333783,103.936553749218,0.002397676064735505,9
1.3662473340879049,103.959056949909,RC1180,PPIS CHILD DEVELOPMENT CENTRE - PASIR RIS 2,510187,1.36478562221786,103.959292475911,0.1645268227975298,9
1.365993308921755,103.959675294548,NT0538,MY FIRST SKOOL,510197,1.36640299690077,103.960738659652,0.12660202832116169,10
1.3681432505735502,103.963819400058,RC1849,Bethesda (Pasir Ris) Kindergarten,518458,1.36790211151825,103.964462067712,0.07625922707083152,7
1.36714920047942,103.954805267521,PT8434,CARPE DIEM FIRST YEARS PTE. LTD.,510129,1.36651869673449,103.955623402655,0.1147605149955531,10
1.3790066626701998,103.940572426576,PT9606,ZULFA KINDERGARTEN @ PASIR RIS PTE LTD,510626,1.37980085474172,103.940918757392,0.09627672126272706,9
1.363368866090295,103.9597684103415,RC1180,PPIS CHILD DEVELOPMENT CENTRE - PASIR RIS 2,510187,1.36478562221786,103.959292475911,0.1660784485197277,7
1.37537067639069,103.935517710994,KM0034,MOE Kindergarten @ Meridian,518798,1.37552831658484,103.934889078518,0.07200028633596264,6
1.37418060035723,103.936690264102,PT9572,HANIS Montessori Kindergarten ( Pasir Ris ),510775,1.37409137626789,103.937134012769,0.05028464506364234,4
