centre_code,centre_name,postal_code,Latitude,Longitude
PT6770,LITTLE TREE HOUSE LLP,537731,1.36909069845303,103.892394419256
PT9077,LITTLE TREE HOUSE @ HOUGANG PTE. LTD.,537727,1.36928567228033,103.892579653642
PT1330,KINDERLAND PRESCHOOL,530202,1.35754686861981,103.883962381949
RC1751,KIDZ MEADOW CHILDCARE & DEVELOPMENT CENTRE,533986,1.38256880201065,103.880452545534
RC1719,KIDZ MEADOW CHILDCARE & DEVELOPMENT CENTRE,533979,1.37953890851806,103.87995444753
PT8428,KIDSKINGDOM PTE. LTD.,530154,1.3522029527063,103.880173191904
PT6020,JUNIOR PLAYWORLD CHILD CARE & DEVELOPMENT CENTRE,537822,1.37126076870673,103.89742180163
PT8662,JUNIOR CHAMPS EDUCAMPUS PTE. LTD.,538719,1.37924528796406,103.887832026893
PT9363,JUNIOR CHAMPS EDUCAMPUS PTE LTD,539775,1.33631557522577,103.888825620348
PT8457,JUNIOR CHAMPS @ KOVAN PTE. LTD.,530205,1.35954177325561,103.885167372726
RC1746,IYAD PERDAUS CHILD DEVELOPMENT,530565,1.38051823194681,103.887953237737
PT9377,EMILE PRESCHOOL PTE. LTD.,536202,1.34233538123589,103.885810659572
PT6510,ELFA PRESCHOOL,530202,1.35754686861981,103.883962381949
EB0011,E-BRIDGE PRE-SCHOOL PTE LTD,532365,1.36920419004326,103.897512942583
PT8420,CHERIE HEARTS LITTLE PLAY HOUSE PTE LTD,534013,1.33434526530791,103.889637534834
PT7120,CHERIE HEARTS @ CHARLTON PTE LTD,539643,1.35652150581016,103.881586042582
RC0790,CHEE HWAN KOG CHILDCARE CENTRE,530695,1.37633401164513,103.887398856113
PT8509,CARPE DIEM MI SCHOOLHOUSE PTE. LTD.,530954,1.37676277666481,103.878108300823
PT8640,CARPE DIEM MI PRESCHOOL PTE. LTD.,530946,1.37465061321188,103.881222880283
PT9532,CAMBRIDGE@KINGSFORD WATERBAY PTE LTD,533893,1.37447287448697,103.90307048623
PT9753,Brilliant Tots @ Kensington,537846,1.34560719747232,103.882695128109
PT3190,BLOSSOM EDUCARE CENTRE LLP,536668,1.37067048377671,103.897529177951
RC1757,BETHEL PRESCHOOL,534514,1.34435131533075,103.871087161962
RC1020,BETHANY PRESBYTERIAN CHILD DEVELOPMENT CENTRE,534965,1.34832065948185,103.880802522926
PT9360,AMERICA MONTESSORI INTERNATIONAL PRESCHOOL PTE. LTD.,538202,1.35983503266104,103.889895415893
PT9392,AGAPE LITTLE UNI. @ UPPER SERANGOON PTE LTD,538473,1.37667371760412,103.901954069082
PT8369,ACEKIDZ CREATIVE EDUCARE,530924,1.37629501553762,103.882146024079
PT9654,My Montessori Preschool @Bullion,789100,1.39157594318541,103.836731560522
PT9692,Little Skittles International Preschool,438052,1.29847422183563,103.889075325437
PT9700,Grace House Kindergarten,659125,1.36485373622477,103.747527543162
PT9714,Grace House @ TRBK,307584,1.31505783722664,103.844561555363
PT9713,Grace House @ Tanglin Pte Ltd,247960,1.294400745725,103.816497154619
PT9585,Cedan Kindergarten,820198,1.39946295698553,103.906402433518
PT9691,Aces Montessori Kidz Kindergarten,519457,1.36848552750134,103.959428439422
PT8643,PICKET FENCE @ CANBERRA PTE. LTD.,758419,1.43835904721016,103.825923545079
PT9515,WHITE LODGE PRESCHOOL RIVER VALLEY PTE LTD,238308,1.29457187247184,103.842052025989
PT9303,KIDDIWINKIE SCHOOLHOUSE @ GRANDSTAND PTE. LTD.,358187,1.34532641216711,103.870681079289
PT8959,ACEKIDZ @ WORK PTE. LTD.,683688,1.40318701316163,103.750993347138
PT9430,CHERRY KIDZ MONTESSORI CHILDCARE LLP,758385,1.42733651777056,103.826297784746
PT9589,White Lodge Kindergarten Phoenix Park Pte Ltd,247975,1.29855565111868,103.814673174556
ST0128,PCF SPARKLETOTS PRESCHOOL @ SENGKANG CENTRAL BLK 210 (CC),540210,1.38529774486579,103.900028932986
YM0184,MY WORLD PRESCHOOL LTD,342106,1.33364211083176,103.871164760412
PT9802,Pat's Schoolhouse Pte Ltd,118257,1.28902935949271,103.790527931409
PT9332,THE GARDEN HOUSE PRESCHOOL PTE. LTD.,588406,1.34651918177788,103.780960180418
PT9815,Little Petals @ Symphony Pte Ltd,768008,1.43488799613013,103.844613461165
PT8811,JUST KIDS @ CHOA CHU KANG PTE. LTD.,680253,1.37677749544409,103.744548948082
SK0011,SKOOL4KIDZ CENTRE,760512,1.41481827393275,103.841250663012
WP0630,KINDERLAND PRESCHOOL,69111,1.27935389427121,103.846195973221
KM0009,MOE KINDERGARTEN @ FRONTIER,648200,1.33641298743234,103.69970173931
KM0038,MOE Kindergarten @ Jurong West,648368,1.33964443629144,103.699024035245
KM0014,MOE KINDERGARTEN @ SPRINGDALE,544799,1.39528544463377,103.889416413501
YM0070,MY WORLD PRESCHOOL LTD.,670217,1.37490882252027,103.773547827473
RC1904,Little Seeds Preschool,139790,1.30663897387578,103.782412866712
PT9229,MINDCHAMPS CHINESE PRESCHOOL@TAMPINES CENTRAL PRIVATE LIMITED,529540,1.35266740578685,103.942959938343
RC1420,NEW LIFE COMMUNITY SERVICES,677740,1.38615145485465,103.766922294143
PT2810,SHAWS CDLC @ BRADDELL HEIGHTS PTE LTD,358666,1.34722799583413,103.863161549892
PT8896,SHAWS CDLC @ MOUNTBATTEN PTE. LTD.,437130,1.30307262692705,103.897062940454
PT8384,SHAWS CDLC @ MOUNTBATTEN PTE LTD,437839,1.30326689362626,103.899493551467
NT0400,MY FIRST SKOOL,750331,1.44752857706619,103.816661963955
PT8438,JUST KIDS @ JURONG PTE. LTD.,600255,1.34434131896457,103.737908581997
PT9581,Totsville Montessori Kindergarten (Bishan),570230,1.35794579979948,103.845493593377
PT9580,Totsville Montessori Kindergarten Pte Ltd,510720,1.38178596392118,103.936411750362
ST0364,PCF Sparkletots Preschool @ Fernvale Blk 416A (DS),791416,1.3906119627657,103.879963560438
ST0200,PCF Sparkletots Preschool @ Fernvale Blk 443 (EY),791443,1.39118065833884,103.874321610143
PT9283,KidsCampus Whampoa Pte Ltd,327737,1.32470128764811,103.857105337905
PT9719,Al-Amin Preschool (Pasir Ris),510570,1.37276905622506,103.946510452269
ST0387,PCF Sparkletots Preschool @ Teck Ghee Blk 227 (EY),560227,1.36877838877909,103.840273944362
PT9812,Spring Brainy Kidz (Twin VEW),126756,1.31968768006034,103.752699363733
PT9811,Kidya Childcare Pte Ltd,425500,1.31182051469277,103.910557242779
