centre_code,centre_name,postal_code,Latitude,Longitude
ST0096,PCF SPARKLETOTS PRESCHOOL @ WOODLANDS BLK 824 (CC),730824,1.4392,103.7887
PT9681,LITTLE WOODS MONTESSORI PRE-SCHOOL PTE LTD,309166,1.3189,103.8384
ST0100,PCF SPARKLETOTS PRESCHOOL @ WOODLANDS BLK 801 (CC),730801,1.4417,103.786
NT0545,MY FIRST SKOOL,608532,1.3341,103.7427
RC1812,Al-Khair Mosque Kindergarten,688847,1.3826,103.75
PT8607,MINDCHAMPS PRESCHOOL @ TANGLIN PTE LTD,247972,1.2973,103.8149
PT9457,LITTLE PADDINGTON PRESCHOOL TANGLIN PARK PTE LTD,247977,1.298,103.8152
PT9248,SAFARI HOUSE PRESCHOOL RIVER VALLEY,248279,1.2961,103.8307
PT9446,WCHESTER PRESCHOOLERS PTE LTD,248922,1.2962,103.8155
PT1200,SAM'S EARLY LEARNING CENTRE PTE LTD,249196,1.2954,103.828
PW0110,PCS HOLLAND VILLAGE CENTRE,271011,1.3091,103.7941
PT9481,MLK EDUCATION PTE. LTD.,128020,1.3164,103.7575
PT7310,LITTLE TALENT CHILDCARE CENTRE PTE. LTD.,640420,1.3506,103.7272
PT9162,MULBERRY LEARNING CENTRE @ TOA PAYOH PTE. LTD.,319637,1.3403,103.8475
RC1845,Kim Keat Christian Church Kindergarten,339843,1.3244,103.8659
PT9175,MINDCHAMPS PRESCHOOL @ WEST COAST PLAZA PTE. LIMITED,127371,1.3037,103.7659
RC1220,Little Shepherds' Schoolhouse@Church of St Anthony,730331,1.4294,103.7787
NT0543,MY FIRST SKOOL,822208,1.4014,103.9011
PT9382,BRIGHTYEARS CHILDCARE CENTRE PTE LTD,415934,1.3328,103.9026
NT0472,MY FIRST SKOOL,820166,1.395,103.9155
PT8828,BLOSSOM DISCOVERY CENTRE LLP,556770,1.3572,103.8678
RC1808,Assyakirin Mosque Kindergarten,618617,1.3354,103.7196
PW0050,PCS JURONG WEST CENTRE,640452,1.3516,103.7185
PT8605,GLOBAL TOTS @ EASTGATE PTE LTD,428766,1.3044,103.9033
PW0121,GROW & GLOW @ PASIR RIS 21 CENTRE,510229,1.3727,103.9618
PT9469,MINDCHAMPS PRESCHOOL@BOON KENG PTE LTD,339213,1.3146,103.8659
PT9472,THE ORANGE ACADEMY (TAMPINES) PTE LTD,529509,1.3524,103.9438
PT8817,APRICOT ACADEMY (LAGUNA) PTE. LTD.,449290,1.3101,103.9321
PT6370,ALPHABET PLAYHOUSE @ EAST COAST PTE LTD,466497,1.3141,103.9406
PT9638,MFC KINDERGARTEN,307970,1.318,103.8413
ST0318,PCF Sparkletots Preschool @ Hong Kah North Blk 319 (KN),650319,1.3614,103.7465
PT9600,Cavenur Kindergarten Pte Ltd,520741,1.36,103.933
RC1754,CI AI EDUCATION INCUBATOR,822621,1.4014,103.9101
PT9431,CHERRYBROOK PRESCHOOL FARRER,266774,1.3181,103.8068
PT9284,ODYSSEY THE GLOBAL PRESCHOOL PTE LTD,423934,1.3069,103.9096
PT9130,MINDCHAMPS PRESCHOOL @JUNCTION 10 PTE LIMITED,677899,1.3804,103.7602
PW0020,PCS GHIM MOH CENTRE,270005,1.3127,103.7883
PT9591,WHITE LODGE KINDERGARTEN EAST COAST PTE LTD,399719,1.31,103.8824
ST0076,PCF Sparkletots Preschool @ Changi Simei Blk 233 (CC),520233,1.3442,103.9563
PT8976,TINKERLAND PRIVATE LIMITED,488730,1.334,103.9464
PT8596,LITTLE BIG PRE-SCHOOL PTE. LTD.,423797,1.3154,103.9099
RC1762,GLOBAL MINDZ (EDEN) PRESCHOOL LIMITED,540252,1.3938,103.9008
PT9467,SUPERLAND PRE-SCHOOL (TBCC) PTE. LTD.,169715,1.2833,103.832
WP0736,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,49513,1.285,103.8491
PT9463,STAR LEARNERS @ TAMPINES EAST PTE LTD,520297,1.3511,103.9548
SK0010,SKOOL4KIDZ CENTRE,768866,1.4243,103.8455
PT9779,WISDOM STAR PRESCHOOL @ LE QUEST PTE LTD,657993,1.3558,103.7416
ST0291,PCF Sparkletots Preschool @ Teck Ghee Blk 466 (KN),560466,1.3658,103.8571
ST0168,PCF Sparkletots Preschool @ Fernvale Blk 469B (EY),792469,1.3959,103.8777
ST0193,PCF SPARKLETOTS PRESCHOOL @ CANBERRA BLK 468C (EY),753468,1.4503,103.8149
ST0381,PCF Sparkletots Preschool @ Kolam Ayer Blk 26B (CC),322026,1.3217,103.8627
NT0590,My First Skool,824322,1.41,103.8964
PT8801,The Kids' Inn Joo Chiat Pte Ltd,427392,1.3141,103.8987
PT8351,ETONHOUSE PRE-SCHOOL PTE LTD,437737,1.3011,103.8867
ST0065,PCF Sparkletots Preschool @ Ayer Rajah-Gek Poh Blk 41 (CC),600041,1.3216,103.741
PT9583,QUAYSIDE ISLE PREPARATORY SCHOOL,98375,1.2473,103.8421
PT8804,Kiddiwinkie Schoolhouse Pte Ltd,99254,1.2645,103.8187
PT8685,Little Footprints Preschool Pte Ltd,760388,1.4292,103.8471
PT9770,SUPERLAND PRE-SCHOOL (BT) PTE. LTD.,737713,1.4348,103.7854
NT0541,MY FIRST SKOOL,750303,1.4447,103.8224
PT9474,PLAY@THOMSON HILLS PTE. LTD.,574747,1.3793,103.8315
PT9752,CHILDREN'S COVE PRESCHOOL PTE. LTD.,309975,1.3238,103.8484
PT9226,SUNFLOWER PRESCHOOL PTE. LTD.,470745,1.3374,103.9218
NT0564,MY FIRST SKOOL,820119,1.3955,103.9065
RC1755,CHANGI BETHANY SCHOOL-HOUSE,486824,1.3417,103.962
PT9687,Sunshine Kindergarten,267217,1.3242,103.7968
PT9504,SUPERLAND PRE-SCHOOL (RMCC) PTE LTD,98917,1.2759,103.8198
PT8575,MindChamps PreSchool @ East Coast,437157,1.3146,103.8947
PT8963,VICTORIA MONTESSORI SCHOOLHOUSE PTE. LTD.,520823,1.3487,103.934
PT8717,CHILDFIRST,398007,1.3075,103.8813
PT9666,MFC KINDERGARTEN,439476,1.2998,103.8907
NT0474,MY FIRST SKOOL,730347,1.4332,103.7816
PT8857,SUNFLOWER PRESCHOOL @ PUNGGOL FIELD PTE. LTD.,824201,1.3996,103.9033
NT0200,MY FIRST SKOOL,670235,1.3782,103.7712
PT9060,Little Footprints Preschool Pte Ltd,545215,1.3923,103.9033
PT9304,LITTLE FOOTPRINTS PRESCHOOL PTE LTD,541205,1.386,103.897
PT8852,ARTS JUNIOR MONTESSORI LLP,159640,1.2884,103.8114
ST0290,PCF Sparkletots Preschool @ Cheng San-Seletar Blk 435 (KN),560435,1.3677,103.8542
PT9718,SUPERGENIUS PRESCHOOL OASIS PTE. LTD.,820681,1.4028,103.9132
PT8429,CAMBRIDGE CDC @ TANGLIN PTE. LTD.,237995,1.2919999999999998,103.8412
NT0532,MY FIRST SKOOL,821267,1.4046,103.8975
RC0590,TOUCH Community Services Limited,120333,1.3152,103.7675
PT9311,NASHWA CHILDCARE CENTRE PTE. LTD.,640406,1.3543,103.7224
PT9358,CARPE DIEM CHILDCARE PTE LTD,545571,1.3581,103.8751
NT0210,MY FIRST SKOOL,680212,1.3825,103.7473
NT0519,MY FIRST SKOOL,670654,1.3878,103.7642
NT0565,MY FIRST SKOOL,671443,1.3815,103.7698
PT8650,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,529653,1.3523,103.9419
NC0001,MY FIRST SKOOL,648331,1.3393,103.7053
PT9605,ZULFA KINDERGARTEN @ SEMBAWANG MART PTE LTD,750511,1.4538,103.8196
RC0980,abc children'S place,520878,1.3522,103.9314
PT9271,Little Footprints Preschool Group Pte Ltd,520460,1.3583,103.955
PT9450,STAR LEARNERS @ BUKIT PANJANG PTE LTD,670522,1.3863,103.7662
PT8687,JOYSTAR PRESCHOOL @ BEDOK CENTRAL,460219,1.325,103.933
ST0117,PCF SPARKLETOTS PRESCHOOL @ WOODLANDS BLK 649 (CC),730649,1.4389,103.801
PT8522,PRE-SCHOOL BY-THE-PARK (LI HWAN) PTE. LTD.,556912,1.3547,103.8639
NT0521,MY FIRST SKOOL,540153,1.3914,103.9066
PT9329,BRILLIANT TOTS ACADEMY PTE. LTD.,556141,1.3474,103.8768
ST0087,PCF SPARKLETOTS PRESCHOOL @ JURONG CENTRAL BLK 403 (CC),640403,1.3538,103.7215
PT9361,Brainy Bunch Sembawang Pte Ltd,769923,1.4373,103.8276
RC1818,Chinese Kindergarten,169053,1.2858,103.8359
ST0276,PCF Sparkletots Preschool @ Jalan Kayu Blk 970 (DS),530970,1.3788,103.8804
NT0515,MY FIRST SKOOL,570153,1.3461,103.8551
PT9784,HANIS Montessori Playhouse ( Elias Mall ),510623,1.3778,103.9424
NT0390,MY FIRST SKOOL,680602,1.3972,103.7445
PT9790,White Lodge Preschool Toa Payoh,319457,1.3332,103.8524
PT9788,MULBERRY LEARNING  CENTRE @ SIXTH AVENUE PTE. LTD.,267551,1.3269,103.7946
NT0070,MY FIRST SKOOL,330066,1.3206,103.8698
PT1900,LITTLE FOOTPRINTS PRESCHOOL PTE. LTD.,760366,1.429,103.8458
PT9011,Little Footprints Preschool Pte Ltd,824168,1.3937,103.914
PT9340,ICHIBAN MONTESSORI CHILDCARE CENTRE (KHC) PTE. LTD.,683805,1.3727,103.7436
PT9462,KIDS EVERLAND HOUSE PTE. LTD.,757022,1.442,103.8179
ST0071,PCF SPARKLETOTS PRESCHOOL @ WHAMPOA BLK 105 (CC),320105,1.3284,103.854
EB0002,E-BRIDGE PRE-SCHOOL PTE. LTD.,822615,1.4037,103.9099
RC1850,Bethesda (Bukit Arang) Kindergarten,556110,1.3495,103.8674
ST0083,PCF SPARKLETOTS PRESCHOOL @ LIMBANG Blk 567 (CC),680567,1.3951,103.7459
PT9459,ELFA Chinese Preschool,597627,1.3199,103.7794
PT9439,CAELUM JUNIOR @ DOWNTOWN EAST PTE LTD,519599,1.3772,103.9552
PT9734,MapleBear Playworks Pte.Ltd.,329683,1.321,103.8524
PT8943,LITTLE TREE HOUSE @ WESTWOOD PTE. LTD.,648782,1.352,103.7015
NT0578,MY FIRST SKOOL,735785,1.4468,103.8055
PT9480,CAMBERLEY INTERNATIONAL PRE-SCHOOL PRIVATE LIMITED,509575,1.361,103.965
PT9466,MAPLEBEAR WHIZ KIDS PTE. LTD.,228085,1.3038,103.847
PT8904,CARPE DIEM STARLETS 2 PTE. LTD.,680120,1.3788,103.7503
RC1833,Shalom Kindergarten,509025,1.3785,103.9582
RC1779,HOPE CHILDCARE CENTRE,159460,1.2835,103.8183
YM0190,MY WORLD PRESCHOOL LTD,760478,1.4294,103.8507
PT9366,PAT'S SCHOOLHOUSE PTE. LTD.,127309,1.2933,103.7667
NT0560,MY FIRST SKOOL,513524,1.3705,103.9476
PT9749,MAPLEBEAR LEARNING POINT PTE LTD,545270,1.3909,103.9033
RC1870,Calvary Pandan Kindergarten,609337,1.3211,103.7461
PT8398,BESTCARE MONTESSORI PTE LTD,339771,1.3179,103.8624
PT9517,UNITED WORLD PRESCHOOL PTE. LTD.,428802,1.3052,103.9051
PT9388,"INNO MONTESSORI PTE. LTD,",428915,1.3076,103.9069
RC1780,ST JOSEPH'S HOME INFANT AND CHILDCARE,648141,1.3498,103.7083
PT9421,Little Footprints Preschool @ Boon Keng Pte Ltd,339945,1.3196,103.8659
NT0090,MY FIRST SKOOL,390000,1.3091,103.8801
NT0090,MY FIRST SKOOL,390000,1.30938,103.88022
PT9465,LEARNING VISION @ WORK PTE LTD,609606,1.334,103.7452
PT9267,MULBERRY LEARNING CENTRE CENTRAL PTE LTD,229944,1.3104,103.839
ST0375,PCF Sparkletots Preschool @ Jalan Kayu Blk 999 (DS),530999,1.3846,103.8799
PT8952,SUNSHINE KIDS CARE CENTRE PTE. LTD.,822101,1.3978,103.9064
PT9679,Morning Glory Preschool,640414,1.3528,103.726
PT7540,BRIGHT KIDS SCHOOL HOUSE PTE LTD,820192,1.3998,103.9095
PT9245,LITTLE FOOTPRINTS PRESCHOOL PTE LTD,829498,1.4193,103.9091
NT0557,MY FIRST SKOOL,823312,1.4109,103.9012
NT0581,MY FIRST SKOOL,821659,1.4005,103.9198
EB0007,E-Bridge Pre-School Pte. Ltd.,820670,1.4058,103.9132
EB0009,E-BRIDGE PRE-SCHOOL PTE LTD,828683,1.3991,103.9146
PT9241,GREENLAND CHILDCARE @ PUNGGOL PTE LTD,821308,1.4078,103.9009
PT9350,RAFFLES KIDZ @ PUNGGOL PTE LTD,829646,1.4156,103.9056
NT0580,MY FIRST SKOOL,828803,1.4072,103.9044
NT0575,MY FIRST SKOOL,822682,1.4034,103.916
SK0012,SKOOL4KIDZ CENTRE,821314,1.4083,103.898
PT9204,NOBLELAND ARTS N LEARNING PLACE @PUNGGOL PTE. LTD.,820261,1.4054,103.8968
PT9202,NOBLELAND ARTS N LEARNING PLACE @WATERWAY PTE. LTD.,821665,1.4022,103.9136
PT9336,GREENLAND CHILDCARE @ PUNGGOL DRIVE PTE LTD,821678,1.4057,103.9087
PT9249,NURTURESTARS CHILD CARE,828654,1.4102,103.9061
PT9156,Little Footprints Preschool Pte Ltd,824107,1.3962,103.908
PT9066,BUSY BEES SINGAPORE PTE LTD,821211,1.4018,103.8999
PT8858,SUNFLOWER PRESCHOOL @ PUNGGOL FIELD WALK PTE. LTD.,824128,1.393,103.912
PT7290,BRIGHT KIDS SCHOOL HOUSE PTE LTD,824173,1.396,103.9108
PT9496,ESHKOL VALLEY @ GOSPEL LIGHT PTE. LTD.,828753,1.3916,103.9135
PT9293,BERRY TREE@PUNGGOL PTE LTD,823195,1.4011,103.9068
NT0536,MY FIRST SKOOL,821306,1.4061,103.9054
EB0014,E-BRIDGE PRE-SCHOOL PTE LTD,821226,1.4027,103.8931
NT0507,MY FIRST SKOOL,820183,1.3988,103.9098
PT8863,LITTLE MIGHTY ME PTE. LTD.,822274,1.4031,103.9023
PT7800,GENIUS SCHOOL HOUSE,824637,1.3991,103.9155
PT8808,HOUSE ON THE HILL PTE LTD,228481,1.3018,103.8471
PT9623,COCO-RO LEARNING HOUSE,239850,1.2983,103.838
PT8990,Little Footprints Preschool Pte Ltd,408942,1.3243,103.8927
PT9243,LITTLE FOOTPRINTS PRESCHOOL PTE. LTD.,329857,1.3272,103.8455
PT9012,LITTLE FOOTPRINTS PRESCHOOL PTE. LTD.,601022,1.3233,103.7394
PT9353,SMI BERRIIS PRESCHOOL @JURONG WEST PTE LTD,640917,1.3403,103.6878
PT9281,Zee Learning Cove,127375,1.3087,103.7614
PT8868,ZEE PLAYHOUSE PTE LTD,259699,1.3151,103.8363
PT8673,ZEE JUNIORS,439235,1.3092,103.899
PT9410,MINDCHAMPS PRESCHOOL@ONE RAFFLES PLACE PTE.LTD,48616,1.2843,103.8511
RC1799,David & Goliath Preschool,618744,1.3365,103.7221
RC0890,DAYSTAR CHILD DEVELOPMENT CENTRE,271008,1.3065,103.7942
ST0267,PCF Sparkletots Preschool @ Tampines Changkat Blk 106 (EY),521106,1.3475,103.9477
PT9436,NANYANG KINDERCARE CENTRE PTE LTD,670537,1.3837,103.7631
WP1110,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,129798,1.3014,103.769
PT9724,MY LEARNING HAVEN (MEDIAPOLIS),138565,1.2938,103.7931
PT0215,ROSYTH CHILD CARE CENTRE,557783,1.3576,103.8699
PT7900,EILEEN'S LEARNING CENTRE PTE. LTD.,521866,1.3554,103.9344
PT9425,RAINBOW COVE @ ALEXANDRA PTE LTD,119963,1.2737,103.8013
PT9346,GLOBAL TOTS @ SEMBAWANG PTE LTD,758427,1.4381,103.8246
PT9682,SUNFLOWER PRESCHOOL @ WEST ROCK PTE LTD,650461,1.3546,103.7397
PT9633,Hanis Montessori Kindergarten (Kovan),534645,1.355,103.8785
PT9574,Hanis Montessori Kindergarten ( Choa Chu Kang ),680707,1.3905,103.7472
NT0495,MY FIRST SKOOL,141082,1.2945,103.8088
NT0270,MY FIRST SKOOL,730848,1.4418,103.7918
SK0023,SKOOL4KIDZ CENTRE,750101,1.4514,103.8309
PT9584,HANIS Montessori Kindergarten ( Tampines ),520374,1.3564,103.9586
RC1873,Little Shepherds' Schoolhouse@Blessed Sacrament Church,149603,1.2955,103.7989
PT8805,IMAN CHILDCARE ( WOODGROVE) PTE. LTD.,738405,1.4285,103.7763
PT8672,STAR LEARNERS @ BUKIT BATOK PTE. LTD.,650501,1.3515,103.755
NT0477,MY FIRST SKOOL,544203,1.3871,103.8955
PT7470,Appleland Montessori Child Care Centre Pte Ltd,650165,1.3473,103.742
PT8690,LORNA WHISTON PRE-SCHOOL,397628,1.3031,103.8731
PT8981,SUNFLOWER PRESCHOOL @ CLEMENTI PTE. LTD.,120431,1.3138,103.7625
ST0095,PCF SPARKLETOTS PRESCHOOL @ SERANGOON BLK 141 (CC),550141,1.3686,103.8745
PT9266,URBAN KIDS CHILDCARE PTE LTD,757087,1.4448,103.8128
ST0245,PCF Sparkletots Preschool @ Kaki Bukit Blk 519 (KN),460519,1.3309,103.9281
ST0045,PCF SPARKLETOTS PRESCHOOL @ SENGKANG CENTRAL BLK 270 (CC),540270,1.3861,103.8942
ST0002,PCF SPARKLETOTS PRESCHOOL @ KEBUN BARU BLK 109 (CC),560109,1.3701,103.8377
ST0029,PCF SPARKLETOTS PRESCHOOL @ KEAT HONG BLK 448 (CC),680448,1.3802,103.7373
ST0086,PCF SPARKLETOTS PRESCHOOL @ KEAT HONG BLK 435 (CC),680435,1.3851,103.7411
ST0035,PCF SPARKLETOTS PRESCHOOL @ KEAT HONG BLK 287 (CC),680287,1.3788,103.7416
ST0144,PCF SPARKLETOTS PRESCHOOL @ JURONG CENTRAL BLK 308 (CC),600308,1.3473,103.7346
ST0003,PCF SPARKLETOTS PRESCHOOL @ FENGSHAN BLK 184 (CC),460184,1.3261,103.9414
ST0091,PCF SPARKLETOTS PRESCHOOL @ EUNOS BLK 620 (CC),470620,1.3343,103.9177
ST0190,PCF SPARKLETOTS PRESCHOOL @ BUKIT BATOK BLK 293 (CC),650293,1.346,103.7554
ST0277,PCF Sparkletots Preschool @ Braddell Heights Blk 417 (DS),550417,1.3499,103.8751
PT9147,STAR LEARNERS RESPECT PTE. LTD.,576441,1.3614,103.8308
RC1843,Hope Community Kindergarten - Sembawang,757614,1.4548,103.8146
PT9277,CAMELOT INTERNATIONAL INFANT CARE PTE LTD,550301,1.3530000000000002,103.8679
NT0476,MY FIRST SKOOL,540269,1.3844,103.8956
PT9412,KIDSCAMPUS CHAI CHEE PTE. LTD.,469662,1.3269,103.932
PT9258,LITTLE FOOTPRINTS PRESCHOOL PTE LTD,738375,1.4287,103.7786
PT8675,CHILDREN'S COVE PTE. LTD.,258352,1.3129,103.8261
PT8740,KINDERLAND PRESCHOOL,440087,1.3025,103.9056
ST0113,PCF SPARKLETOTS PRESCHOOL @ TAMPINES CENTRAL BLK 713 (CC),520713,1.3592,103.9376
PT9637,My Prep School Pte. Ltd.,448910,1.3074,103.9253
PT9768,Cambridge@Artra Alexandra Pte Ltd,158736,1.2901,103.8166
PT9656,Pibos Garden Playhouse,299574,1.3237,103.8146
PT9571,Swallows and Amazons Kindergarten,287994,1.3387,103.7933
ST0141,PCF SPARKLETOTS PRESCHOOL @ PIONEER BLK 661B (CC),642661,1.3359,103.7056
PT9386,MINDCHAMPS CHINESE PRESCHOOL@THOMSON PTE. LIMITED,298137,1.3335,103.8398
PT7480,SEEDLINGS MONTESSORI ALEXANDRA PTE LTD,142057,1.2927,103.811
PT9272,Little Footprints Preschool Group Pte Ltd,600248,1.3423,103.7401
PT9247,Little Footprints Preschool Group Pte Ltd,730877,1.4451,103.7913
ST0189,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL WEST BLK 222 (CC),820222,1.4011,103.8943
PT9729,The Little Skool-House At-KK Hospital,229835,1.3074,103.8471
ST0214,PCF Sparkletots Preschool @ Telok Blangah Blk 2 (KN),130002,1.3031,103.7829
NT0540,MY FIRST SKOOL,760423,1.4228,103.8482
PT9136,MLC (WELLINGTON) PTE. LTD.,750511,1.4538,103.8196
PT9138,MLC (CANBERRA) PTE. LTD.,750482,1.4554,103.8155
PT8933,PAT'S SCHOOLHOUSE PTE. LTD.,758352,1.4169,103.816
PT8377,CHERIE HEARTS NURTURE COTTAGE PTE. LTD.,759100,1.4254,103.8241
PT1270,HIS LITTLE KINGDOM CHILD CARE & DEVELOPMENT CENTRE,759245,1.4285,103.826
SK0016,SKOOL4KIDZ CENTRE,750365,1.4444,103.8163
PT9471,CARPE DIEM @ NORDCOM PTE LTD,757088,1.4441,103.8139
PT8885,STAR LEARNERS @ SEMBAWANG WAY PTE. LTD.,750355,1.4496,103.8187
SK0015,SKOOL4KIDZ CENTRE (DS),752128,1.4451,103.8339
PT9385,CANBERRA PRESCHOOL PTE LTD,757088,1.4441,103.8139
NT0553,MY FIRST SKOOL,750491,1.4561,103.8177
NT0569,MY FIRST SKOOL,750120,1.4457,103.8315
RC1430,GLORY JOY CHILD DEVELOPMENT CENTRE,752501,1.4522,103.8214
EB0005,E-BRIDGE PRE-SCHOOL PTE. LTD.,753592,1.4509,103.8281
PT9282,SPRING BUDS LEARNING CAMPUS PTE LTD,758467,1.4503,103.8284
NT0556,MY FIRST SKOOL,758459,1.4418,103.8248
PT9505,MINDCHAMPS PRESCHOOL @ NORDCOM II PTE. LIMITED,757044,1.4431,103.8159
PT9112,BERRY TREE PRESCHOOL@SEMBAWANG PRIVATE LIMITED,750511,1.4538,103.8196
PT9397,LITTLE FOOTPRINTS PRESCHOOL PTE. LTD.,546674,1.3922,103.9015
PT8524,MINDCHAMPS PRESCHOOL @ TPY PTE. LIMITED,310190,1.3330000000000002,103.8486
NT0320,MY FIRST SKOOL,430001,1.3113,103.8977
PT9234,Little Footprints Preschool Group Pte Ltd,90113,1.2748,103.8269
PT9452,SAFARI HOUSE PRESCHOOL JW,648965,1.3383,103.6939
PT0920,LEARNINGHILL EDUCARE PTE LTD,456903,1.3168,103.9277
PT9152,STAR LEARNERS @ CCK SPORTS CENTRE PTE. LTD.,689236,1.3907,103.7481
RC1777,BETHEL TOTS CENTRE,380100,1.321,103.8841
PT9139,MLC (BISHAN) PTE. LTD.,570201,1.3551,103.8469
ST0054,PCF SPARKLETOTS PRESCHOOL @ GEYLANG SERAI BLK 412 (CC),400412,1.3183,103.899
ST0340,PCF Sparkletots Preschool @ Sembawang West Blk 730 (KN),730730,1.4425,103.7977
PT9257,SUPERLAND PRE-SCHOOL (UE SQUARE) PTE. LTD.,239918,1.2919999999999998,103.8427
PT9438,SAFARI HOUSE PRESCHOOL BISHAN,577177,1.3488,103.8409
PT9224,RAINBOW COVE @ SENNETT PTE. LTD.,466912,1.3164,103.9378
PT9545,"WHITE LODGE, UPPER EAST COAST PTE LTD",507889,1.365,103.9717
NT0554,MY FIRST SKOOL,542332,1.3951,103.8915
NT0511,MY FIRST SKOOL,510568,1.3687,103.9489
NT0340,MY FIRST SKOOL,730406,1.4294,103.7727
NT0489,MY FIRST SKOOL,520341,1.3512,103.961
PT9643,KIZROO KINDERGARTEN PTE LTD,287994,1.3387,103.7933
PT9451,KIDSCAMPUS JW PTE LTD,640837,1.3431,103.6929
ST0103,PCF SPARKLETOTS PRESCHOOL @ BOON LAY BLK 627 (CC),640627,1.342,103.6989
PT9542,Kiddiwinkie Schoolhouse Pte Ltd,228218,1.3079,103.8327
PT8962,MINDCHAMPS PRESCHOOL @ WOODLANDS PTE. LTD.,737853,1.4348,103.8028
PT8995,LEARNING VISION @ WORK PTE. LTD.,408601,1.3195,103.8922
PT9306,MINDCHAMPS PRESCHOOL @ CHANGI AIRPORT PTE LTD,819663,1.3553,103.9858
PT8814,SAFARI HOUSE PRESCHOOL JURONG,609930,1.33,103.7471
PT9464,MINDCHAMPS PRESCHOOL@FUSION PTE LTD,138632,1.2994,103.7876
PT9133,POSSO PRESCHOOL @ JURONG EAST,609923,1.327,103.7463
WP1109,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,609607,1.3359,103.7446
PT9380,EILEEN'S EDUCATION HUB PTE LTD,510258,1.3671,103.9646
ST0004,PCF SPARKLETOTS PRESCHOOL @ BUKIT GOMBAK BLK 395A (CC),651395,1.3642,103.7519
PT9223,RAINBOW COVE @ BUTTERFLY PTE. LTD.,349844,1.3344,103.8755
PT9675,The Kids' Inn,387908,1.3159999999999998,103.8894
PT9140,STAR LEARNERS @ BOON KENG PTE. LTD.,330005,1.3163,103.8604
PT9761,ARTEMIS PRESKOOL @ WOODLEIGH,341115,1.3365,103.8726
PT9778,MULBERRY LEARNING CENTRE @ CBP PTE. LTD.,486035,1.3379,103.9645
PT9769,JHS Montessori,117488,1.2787,103.7883
PT9756,MORNING GLORY CHILDCARE,658065,1.337,103.7597
PT9154,ICHIBAN MONTESSORI CHILDCARE CENTRE (PURVIS) PTE. LTD.,188596,1.2965,103.8555
PT9367,GLOBAL TOTS @ MOUNTBATTEN PTE LTD,439291,1.2997,103.8938
PT9286,MAPLEBEAR SMART LEARNERS PTE LTD,554360,1.376,103.8706
PT9027,Kiddiwinkie Schoolhouse Singapore Pte Ltd,439659,1.3024,103.8964
PT9456,SPRING BRAINY KIDZ (BUKIT BATOK) PTE LTD,651296,1.3441,103.7464
ST0191,PCF SPARKLETOTS PRESCHOOL @ ULU PANDAN BLK 24 (DS),270024,1.3090000000000002,103.7855
PT9390,CHILDREN'S COVE PRESCHOOL PTE.LTD.,149382,1.2993,103.8072
PT8998,Little Greenhouse @ Sengkang Pte. Ltd.,548675,1.3934,103.9004
PT8999,Greenland Childcare Centre,339631,1.3241,103.8698
RC1768,BETHLEHEM EDUCARE CENTRE,520320,1.3507,103.9571
PT8992,MINDCHAMPS PRESCHOOL @ RIVER VALLEY PTE. LTD.,239359,1.2929,103.8397
PT8150,SMARTZ PLAYHOUSE PTE. LTD.,467614,1.3179,103.9419
YM0140,MY WORLD PRESCHOOL LTD.,730863,1.4404,103.795
NT0513,MY FIRST SKOOL,570236,1.359,103.847
PT9113,ICHIBAN MONTESSORI CHILDCARE CENTRE (SEGAR) PTE. LTD,671546,1.3885,103.7704
RC1733,PPIS CHILD DEVELOPMENT CENTRE - BUKIT BATOK,659759,1.3475,103.7684
ST0166,PCF Sparkletots Preschool @ Nee Soon East Blk 312 (CC),760312,1.4315,103.8414
ST0122,PCF SPARKLETOTS PRESCHOOL @ SENGKANG CENTRAL BLK 208 (CC),540208,1.384,103.8981
PT0860,TWINKLE CHILD CARE AND DEVELOPMENT CENTRE,596360,1.3442,103.7741
ST0253,PCF Sparkletots Preschool @ Pasir Ris Central Blk 426 (DS),510426,1.37,103.9559
ST0239,PCF Sparkletots Preschool @ Joo Chiat (DS),425611,1.3125,103.9075
ST0304,PCF Sparkletots Preschool @ Jurong Spring Blk 465 (KN),640465,1.3501,103.7232
ST0107,PCF SPARKLETOTS PRESCHOOL @ JURONG SPRING BLK 528 (DS),640528,1.3483,103.717
ST0017,PCF Sparkletots Preschool @ Pasir Ris Central Blk 412 (CC),510412,1.3734,103.9551
ST0252,PCF Sparkletots Preschool @ Pasir Ris East Blk 216 (KN),510216,1.369,103.9609
ST0308,PCF Sparkletots Preschool @ Ayer Rajah-Gek Poh Blk 750 (KN),640750,1.3479,103.6992
ST0313,PCF Sparkletots Preschool @ Ayer Rajah-Gek Poh Blk 276D (KN),644276,1.3535,103.7045
ST0105,PCF Sparkletots Preschool @ Ayer Rajah-Gek Poh Blk 748 (CC),640748,1.3478,103.698
ST0223,PCF Sparkletots Preschool @ Toa Payoh East Blk 45 (DS),310045,1.3359,103.8538
RC1787,SUPER TALENT CHILDCARE LTD,381122,1.3226,103.8825
