start_lat,start_long,name_of_centre,postal_code,Latitude,Longitude,distance,count
1.40006828077947,103.900399322855,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,4.825126237211265,0
1.3999605610668897,103.898983585947,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,4.764077849156007,0
1.3997306780254148,103.90073205361549,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,4.802155296250362,0
1.40030900317852,103.898075134619,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,4.7717918560480905,0
1.39387016239187,103.878517201425,Chomp Chomp Food Centre,557269,1.36423252476886,103.86652701738,3.5526523331745463,0
1.3939076940630502,103.8782232872,Blk 527 Ang Mo Kio Ave 10,560527,1.37277209302753,103.854457955288,3.533665837212225,0
1.43825809969325,103.794115487248,Blks 20/21 Marsiling Lane,730020,1.44344416787521,103.776989477833,1.9878976992609065,0
1.28682715241792,103.828659487514,Blks 22A/B Havelock Road,161022,1.28797051657173,103.829623413554,0.1661670128375783,3
1.3711512812418798,103.89447367673,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,1.6349023947067718,0
1.34959952841042,103.888750009608,Blk 105 Hougang Ave 1,530105,1.35408273910145,103.890130407955,0.5212658303228724,0
1.40040423922636,103.899484284229,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,4.828007703842123,0
1.39973051378135,103.900935406518,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,4.809855437501964,0
1.40059849034401,103.898920187721,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,4.829627994113011,0
1.3885468930471798,103.910034044279,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,4.2208791507959456,0
1.3949494729811298,103.877566961287,Blk 527 Ang Mo Kio Ave 10,560527,1.37277209302753,103.854457955288,3.558695420765997,0
1.3947504764533702,103.877202311729,Blk 527 Ang Mo Kio Ave 10,560527,1.37277209302753,103.854457955288,3.514178473827658,0
1.43829151566129,103.794612853493,Blks 20/21 Marsiling Lane,730020,1.44344416787521,103.776989477833,2.0397946685278003,0
1.28635847107696,103.82962615571,Blks 22A/B Havelock Road,161022,1.28797051657173,103.829623413554,0.1791389975740541,3
1.39420126519283,103.744465180235,Blk 347 Jurong East Ave 1,600347,1.34541698312776,103.731703838354,5.60346657344242,0
1.3944168255335598,103.745432631111,Blk 347 Jurong East Ave 1,600347,1.34541698312776,103.731703838354,5.654681483261755,0
1.3486171695862998,103.709733571074,Blks 221 A/B Boon Lay Place,641221,1.34522406568893,103.712800680774,0.5082090318643709,0
1.3490907328302602,103.709042656994,Blks 221 A/B Boon Lay Place,641221,1.34522406568893,103.712800680774,0.5991081624619157,0
1.4559986924001451,103.813971737983,Chong Pang Market & Food Centre,760104,1.43144775158984,103.828537671885,3.1719951520349356,0
1.3887327013221002,103.910660470449,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,4.281011781058834,0
1.42308082717828,103.846419380158,Chong Pang Market & Food Centre,760104,1.43144775158984,103.828537671885,2.193313997542071,0
1.42793924371369,103.842676976311,Chong Pang Market & Food Centre,760104,1.43144775158984,103.828537671885,1.6184071068301038,0
1.38952670931463,103.771409031633,Bukit Timah Market,588215,1.33945242854685,103.776007306701,5.587909217651015,0
1.3937176209546998,103.745303811777,Blk 347 Jurong East Ave 1,600347,1.34541698312776,103.731703838354,5.576006639558004,0
1.39441490205275,103.745142689272,Blk 347 Jurong East Ave 1,600347,1.34541698312776,103.731703838354,5.645872713463356,0
1.34865235705734,103.709098000538,Blks 221 A/B Boon Lay Place,641221,1.34522406568893,103.712800680774,0.5606638871879637,0
1.40566686857542,103.898715616217,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,5.364209691981109,0
1.29820280451517,103.802023596247,Blks 1A/ 2A/ 3A Commonwealth Drive,141001,1.29973071571151,103.797835538253,0.4952906109739212,1
