start_lat,start_long,school_name,postal_code,Latitude,Longitude,distance,count
1.34336246005754,103.955856802713,CHANGKAT CHANGI SECONDARY SCHOOL,529894,1.33950630072876,103.953245525564,0.5174780012766114,0
1.341347248530885,103.951355071936,CHANGKAT PRIMARY SCHOOL,529896,1.34023163951633,103.952080114035,0.14784158338736517,2
1.35207674741611,103.937111715862,ST. HILDA'S SECONDARY SCHOOL,528986,1.34973922385379,103.937608032148,0.2655450638107132,4
1.3592278769788,103.933209877161,POI CHING SCHOOL,529067,1.35765121877679,103.935246486174,0.2861616500437294,1
1.35545983628465,103.935614377579,POI CHING SCHOOL,529067,1.35765121877679,103.935246486174,0.24692353934065756,2
1.3521417000286695,103.957447937175,NGEE ANN SECONDARY SCHOOL,529283,1.35447525755806,103.956747262496,0.27074789344248557,2
1.3526285505746498,103.95864453337,NGEE ANN SECONDARY SCHOOL,529283,1.35447525755806,103.956747262496,0.29417642553515566,3
1.348597178448,103.932546348288,SPRINGFIELD SECONDARY SCHOOL,529593,1.34957303471476,103.930354460693,0.2665614124137626,1
1.35250474068469,103.960324224132,EAST SPRING PRIMARY SCHOOL,529258,1.35268400746357,103.961676849165,0.15158343749553155,3
1.3486042005725902,103.931922138374,SPRINGFIELD SECONDARY SCHOOL,529593,1.34957303471476,103.930354460693,0.20475056577815876,1
1.35430306838398,103.93590010205,JUNYUAN SECONDARY SCHOOL,528933,1.35361315263537,103.933886165824,0.23650751255390803,2
1.3484708753437098,103.930228303778,SPRINGFIELD SECONDARY SCHOOL,529593,1.34957303471476,103.930354460693,0.12327687515488699,1
1.35546034663525,103.937595591612,POI CHING SCHOOL,529067,1.35765121877679,103.935246486174,0.3569023848606992,2
1.353332420349375,103.94665957715152,PASIR RIS SECONDARY SCHOOL,529400,1.35422732653396,103.948962626204,0.274502231503848,2
1.34253199415965,103.957012535731,CHANGKAT CHANGI SECONDARY SCHOOL,529894,1.33950630072876,103.953245525564,0.5368322336490907,0
1.34923238819561,103.942181032929,TAMPINES PRIMARY SCHOOL,529426,1.34994333795888,103.943402379754,0.1570096067220814,3
1.35291277412565,103.938357435494,ST. HILDA'S SECONDARY SCHOOL,528986,1.34973922385379,103.937608032148,0.36235502728035435,2
1.35209728534469,103.938739396041,ST. HILDA'S SECONDARY SCHOOL,528986,1.34973922385379,103.937608032148,0.29062407999811374,3
1.3513932920751248,103.9437789713795,TAMPINES PRIMARY SCHOOL,529426,1.34994333795888,103.943402379754,0.16646932912431228,2
1.3582990991462198,103.955006325696,DUNMAN SECONDARY SCHOOL,529093,1.36065258337022,103.956213906966,0.2939321156072286,2
1.3373566637027,103.850390748824,KHENG CHENG SCHOOL,319580,1.3373381935639,103.847148501824,0.3602027722646906,1
1.333989533065,103.878963482772,CEDAR PRIMARY SCHOOL,349700,1.3353165382378,103.875528272142,0.4091338252928168,1
1.33018702806914,103.8587602127605,ST. ANDREW'S JUNIOR COLLEGE,357691,1.33306515740956,103.863576377056,0.6233568179368423,0
1.3377833764843998,103.852507455855,PEI CHUN PUBLIC SCHOOL,319320,1.33677864390672,103.855341310212,0.33403854392166316,3
1.33548147418924,103.862653751675,ST. ANDREW'S JUNIOR COLLEGE,357691,1.33306515740956,103.863576377056,0.2874117993709033,1
1.3335474321038998,103.879065838406,CEDAR PRIMARY SCHOOL,349700,1.3353165382378,103.875528272142,0.439433784070692,1
1.3394303354336,103.853442790992,BEATTY SECONDARY SCHOOL,318990,1.341790284928,103.852280842345,0.2922980718138998,3
1.33705392055699,103.851495573635,PEI CHUN PUBLIC SCHOOL,319320,1.33677864390672,103.855341310212,0.42833529484522836,2
1.33757187113416,103.858843932844,PEI CHUN PUBLIC SCHOOL,319320,1.33677864390672,103.855341310212,0.39898239431651733,2
1.33904479810597,103.855541067576,FIRST TOA PAYOH PRIMARY SCHOOL,319252,1.34014274139827,103.856175538933,0.14090617783377757,3
1.33677492855247,103.863306370924,ST. ANDREW'S JUNIOR COLLEGE,357691,1.33306515740956,103.863576377056,0.4133386046890982,1
1.3343200114595095,103.851714328891,PEI CHUN PUBLIC SCHOOL,319320,1.33677864390672,103.855341310212,0.4868335369710329,1
1.33860752552334,103.853515565238,PEI CHUN PUBLIC SCHOOL,319320,1.33677864390672,103.855341310212,0.28713181176520153,3
1.33227000712349,103.856360426029,PEI CHUN PUBLIC SCHOOL,319320,1.33677864390672,103.855341310212,0.5136558003923197,0
1.3391954539569,103.854450883864,FIRST TOA PAYOH PRIMARY SCHOOL,319252,1.34014274139827,103.856175538933,0.21861342736377895,3
1.33833133395208,103.845737117132,KHENG CHENG SCHOOL,319580,1.3373381935639,103.847148501824,0.19174311408278968,1
1.33291837032645,103.856763112528,PEI CHUN PUBLIC SCHOOL,319320,1.33677864390672,103.855341310212,0.45713010110946484,1
1.3347997330137,103.854155463,PEI CHUN PUBLIC SCHOOL,319320,1.33677864390672,103.855341310212,0.25634898743109746,1
1.342033514242915,103.8506489333235,BEATTY SECONDARY SCHOOL,318990,1.341790284928,103.852280842345,0.18330009178421983,3
1.3423148145330634,103.84650889959534,RAFFLES GIRLS' SCHOOL (SECONDARY),318871,1.34217479932295,103.84313404727,0.3752506512308632,5
1.33575723665507,103.856789628423,PEI CHUN PUBLIC SCHOOL,319320,1.33677864390672,103.855341310212,0.1969066039437412,2
1.335341002234,103.854859409729,PEI CHUN PUBLIC SCHOOL,319320,1.33677864390672,103.855341310212,0.16848983785800223,1
1.3349685831856548,103.8571992286935,PEI CHUN PUBLIC SCHOOL,319320,1.33677864390672,103.855341310212,0.2882043214183168,1
1.342242171814075,103.847888944502,GUANGYANG SECONDARY SCHOOL,579807,1.34440856042912,103.850208933626,0.3526823139542735,4
