BLK_NO,ROAD_NAME,POSTAL,LATITUDE,LONGITUDE
470A,FERNVALE LINK,791470,1.39644222,103.8792597
470A,FERNVALE LINK,791470,1.396478477,103.8794939
478,SEMBAWANG DRIVE,750478,1.452452221,103.8164885
432,CHOA CHU KANG AVENUE 4,680432,1.384644144,103.7418336
311,UBI AVENUE 1,400311,1.329941101,103.9033014
216,BISHAN STREET 23,570216,1.356370631,103.849221
987B,BUANGKOK GREEN,532987,1.379392247,103.8782839
987B,BUANGKOK GREEN,532987,1.379392242,103.8782839
987B,BUANGKOK GREEN,532987,1.379392242,103.8782839
105,JALAN RAJAH,320105,1.328265514,103.8541545
105,JALAN RAJAH,320105,1.3285791,103.8538725
690A,WOODLANDS DRIVE 75,731690,1.443584175,103.8084073
4,MARINE TERRACE,440004,1.305098955,103.9177353
4,MARINE TERRACE,440004,1.305096421,103.9177337
219,TAMPINES STREET 24,520219,1.354792439,103.9526127
219,TAMPINES STREET 24,520219,1.35479931,103.9526114
531,BUKIT BATOK STREET 51,650531,1.356289239,103.7504097
531,BUKIT BATOK STREET 51,650531,1.356289232,103.7504097
324D,SENGKANG EAST WAY,544324,1.392844389,103.8913469
160,YISHUN STREET 11,760160,1.432414546,103.8333445
160,YISHUN STREET 11,760160,1.432421721,103.8334301
85,COMMONWEALTH CLOSE,140085,1.304074953,103.7993317
85A,COMMONWEALTH CLOSE,142085,1.303785353,103.7992526
243,PASIR RIS STREET 21,510243,1.371552104,103.9629932
928,YISHUN CENTRAL 1,760928,1.427208078,103.8373771
409A,FERNVALE ROAD,791409,1.38901642,103.8771554
409A,FERNVALE ROAD,791409,1.389064942,103.8771519
129,CLARENCE LANE,140129,1.293055547,103.8144244
559,JURONG WEST STREET 42,640559,1.354576317,103.7189006
764,YISHUN STREET 72,760764,1.425365719,103.8339814
876,TAMPINES STREET 84,520876,1.353075377,103.9313181
116A,RIVERVALE DRIVE,541116,1.382460381,103.9022387
116A,RIVERVALE DRIVE,541116,1.38246038,103.9022387
149,BUKIT BATOK WEST AVENUE 6,650149,1.349282227,103.7443419
427,SERANGOON CENTRAL,550427,1.347788134,103.8751985
694,JURONG WEST CENTRAL 1,640694,1.343121023,103.707052
694,JURONG WEST CENTRAL 1,640694,1.343025818,103.7068796
694,JURONG WEST CENTRAL 1,640694,1.343025811,103.7068796
824,JURONG WEST STREET 81,640824,1.346400047,103.6941394
824,JURONG WEST STREET 81,640824,1.346399609,103.6941378
324B,SENGKANG EAST WAY,542324,1.392501205,103.8923333
484,JURONG WEST AVENUE 1,640484,1.348208886,103.7263578
484,JURONG WEST AVENUE 1,640484,1.348208883,103.7263578
161,BEDOK SOUTH AVENUE 3,460161,1.319470818,103.9457833
314A,ANCHORVALE LINK,541314,1.390963468,103.8891468
314A,ANCHORVALE LINK,541314,1.390963461,103.8891468
647,WOODLANDS RING ROAD,730647,1.437942583,103.8010051
891B,WOODLANDS DRIVE 50,731891,1.437912278,103.7905398
304,UBI AVENUE 1,400304,1.329552569,103.9012286
304,UBI AVENUE 1,NIL,1.329845899,103.9014919
471B,UPPER SERANGOON CRESCENT,532471,1.378010013,103.9010708
17,TELOK BLANGAH CRESCENT,90017,1.277767863,103.8217024
83B,COMMONWEALTH CLOSE,143083,1.304914142,103.8010411
83,COMMONWEALTH CLOSE,140083,1.304678661,103.8004236
83A,COMMONWEALTH CLOSE,142083,1.304825696,103.8011373
696,HOUGANG STREET 61,530696,1.375964495,103.8874236
407,TAMPINES STREET 41,520407,1.358196018,103.9450157
3,UPPER ALJUNIED LANE,360003,1.333992975,103.8798927
905,JURONG WEST STREET 91,640905,1.340470467,103.6852343
888,TAMPINES STREET 81,520888,1.350903478,103.9310499
466,ANG MO KIO AVENUE 10,560466,1.365819606,103.8570616
466,ANG MO KIO AVENUE 10,560466,1.365819605,103.8570616
317C,YISHUN AVENUE 9,763317,1.433780483,103.8431057
302,SERANGOON AVENUE 2,550302,1.353180211,103.8671195
206,BISHAN STREET 23,570206,1.355681274,103.8478083
261C,PUNGGOL WAY,823261,1.405623025,103.8964704
10E,BEDOK SOUTH AVENUE 2,464010,1.321620093,103.937041
119,YISHUN RING ROAD,760119,1.435392995,103.8291771
619,CHOA CHU KANG NORTH 7,680619,1.400253083,103.7475792
413,CHOA CHU KANG AVENUE 3,680413,1.381327922,103.7425685
105,JURONG EAST STREET 13,600105,1.337387468,103.7385276
446,BRIGHT HILL DRIVE,570446,1.357871535,103.8323139
405A,FERNVALE LANE,791405,1.388822916,103.873859
527A,PASIR RIS STREET 51,511527,1.368422935,103.9475937
91,DAWSON ROAD,144091,1.295340411,103.8125852
34,BEDOK SOUTH AVENUE 2,460034,1.322056529,103.9383547
163,STIRLING ROAD,140163,1.291876436,103.8026323
10,JOO SENG ROAD,360010,1.334618334,103.880165
548B,SEGAR ROAD,672548,1.389420736,103.7685737
836,HOUGANG CENTRAL,530836,1.37008345,103.8907953
836,HOUGANG CENTRAL,530836,1.369922383,103.890925
436C,FERNVALE ROAD,793436,1.392314684,103.8769702
322B,ANCHORVALE DRIVE,542322,1.391342238,103.8919036
778,WOODLANDS DRIVE 60,730778,1.447282146,103.7997745
519,WEST COAST ROAD,120519,1.307664096,103.7593649
621,JURONG WEST STREET 65,640621,1.340946409,103.6995254
757,JURONG WEST STREET 74,640757,1.349677081,103.7007741
241,PASIR RIS STREET 21,510241,1.373016186,103.9623683
969,HOUGANG STREET 91,530969,1.378759489,103.8794964
104,LENGKONG TIGA,410104,1.325634967,103.9098152
260,JURONG EAST STREET 24,600260,1.343721756,103.7402229
215,LORONG 8 TOA PAYOH,310215,1.341828137,103.8551079
448,HOUGANG AVENUE 10,530448,1.379115141,103.8951191
448,HOUGANG AVENUE 10,530448,1.379111971,103.8951168
448,HOUGANG AVENUE 10,530448,1.37910883,103.8952046
336B,YISHUN STREET 31,762336,1.43137338,103.8443314
322,JURONG EAST STREET 31,600322,1.348037932,103.7291655
249,BISHAN STREET 22,570249,1.361240911,103.8437726
249,BISHAN STREET 22,570249,1.361240911,103.8437726
249,BISHAN STREET 22,570249,1.361146895,103.843966
201B,TAMPINES STREET 21,522201,1.353453158,103.9530099
201B,TAMPINES STREET 21,NIL,1.353435453,103.9530237
201B,TAMPINES STREET 21,522201,1.353435453,103.9530237
530B,PASIR RIS DRIVE 1,512530,1.371689538,103.9495021
407,HOUGANG AVENUE 10,530407,1.372965097,103.8956733
315,TAMPINES STREET 33,520315,1.3521417,103.9574479
108,YISHUN RING ROAD,760108,1.432323551,103.829072
135,SERANGOON NORTH AVENUE 2,550135,1.367256066,103.8748135
667C,JURONG WEST STREET 65,643667,1.341148421,103.7022957
667C,JURONG WEST STREET 65,643667,1.341148412,103.7022958
645,HOUGANG AVENUE 8,530645,1.371759944,103.881456
94,LORONG 4 TOA PAYOH,310094,1.338894428,103.8495383
613A,BEDOK RESERVOIR ROAD,471613,1.332569536,103.9177508
543,ANG MO KIO AVENUE 10,560543,1.374301144,103.8562356
22,BALAM ROAD,370022,1.330166195,103.8877853
109,JURONG EAST STREET 13,600109,1.338361705,103.7359112
724,BEDOK RESERVOIR ROAD,470724,1.33714404,103.9284338
206,BOON LAY DRIVE,640206,1.344952407,103.7150399
289D,PUNGGOL PLACE,824289,1.402039057,103.9035327
636,VEERASAMY ROAD,200636,1.306306733,103.8553873
110,BUKIT BATOK WEST AVENUE 6,650110,1.347544439,103.7457968
23,HAIG ROAD,430023,1.313541965,103.8954818
167,BEDOK SOUTH AVENUE 3,460167,1.319639686,103.9449652
126,BISHAN STREET 12,570126,1.346274513,103.8520837
406,SIN MING AVENUE,570406,1.362944554,103.8340935
180,BISHAN STREET 13,570180,1.348489892,103.8523928
271,BANGKIT ROAD,670271,1.377148327,103.7740238
185C,RIVERVALE CRESCENT,543185,1.393173695,103.9064944
764A,WOODLANDS CIRCLE,731764,1.445610648,103.7967806
764A,WOODLANDS CIRCLE,731764,1.44561188,103.7967774
416A,FERNVALE LINK,791416,1.390611963,103.8799636
416A,FERNVALE LINK,791416,1.390611955,103.8799636
353,WOODLANDS AVENUE 1,730353,1.431816487,103.7851624
353,WOODLANDS AVENUE 1,730353,1.431771026,103.7850069
318D,ANCHORVALE LINK,544318,1.393140498,103.8895097
324,UBI AVENUE 1,400324,1.328294349,103.9042044
114,EDGEFIELD PLAINS,820114,1.395799718,103.9075556
649B,JURONG WEST STREET 61,642649,1.337966734,103.6981225
110,MCNAIR ROAD,320110,1.322079197,103.8590791
409,TAMPINES STREET 41,520409,1.359155794,103.9451405
726,TAMPINES STREET 71,520726,1.356984393,103.9358874
466B,SEMBAWANG DRIVE,752466,1.45500467,103.8132121
371,WOODLANDS AVENUE 1,730371,1.432282258,103.7867144
498F,TAMPINES STREET 45,524498,1.361910172,103.9586667
105,SIMEI STREET 1,520105,1.340924594,103.9507425
640,YISHUN STREET 61,760640,1.421061805,103.8388065
109,CLEMENTI STREET 11,120109,1.321980677,103.7707761
109A,CLEMENTI STREET 11,121109,1.321669866,103.7703516
109,CLEMENTI STREET 11,120109,1.321891018,103.7705953
109,CLEMENTI STREET 11,120109,1.321891018,103.7705953
661,BUFFALO ROAD,210661,1.306710983,103.8501344
128C,PUNGGOL FIELD WALK,823128,1.392549137,103.9125609
813,JELLICOE ROAD,200813,1.307297672,103.8621106
143,SERANGOON NORTH AVENUE 1,550143,1.367360767,103.8729254
186,BUKIT BATOK WEST AVENUE 6,650186,1.346580767,103.7440854
186,BUKIT BATOK WEST AVENUE 6,NIL,1.346580758,103.7440854
301,WOODLANDS STREET 31,730301,1.43150527,103.7735157
210B,COMPASSVALE LANE,542210,1.384522622,103.8997617
892B,WOODLANDS DRIVE 50,731892,1.437589618,103.7896736
229,CHOA CHU KANG CENTRAL,680229,1.380653749,103.7463673
229,CHOA CHU KANG CENTRAL,680229,1.380653746,103.7463673
83,WHAMPOA DRIVE,320083,1.323574833,103.8570349
671A,JURONG WEST STREET 65,641671,1.344046608,103.7023611
671A,JURONG WEST STREET 65,641671,1.343972191,103.7023077
106,WOODLANDS STREET 13,730106,1.436769434,103.7822242
260D,SENGKANG EAST WAY,544260,1.394433763,103.895864
260D,SENGKANG EAST WAY,544260,1.39443376,103.895864
500,SERANGOON NORTH AVENUE 4,550500,1.374526016,103.8757442
5,TOH YI DRIVE,590005,1.338192542,103.7745226
5,TOH YI DRIVE,590005,1.338202368,103.7745226
700C,ANG MO KIO AVENUE 6,563700,1.369441594,103.8464882
503,BISHAN STREET 11,570503,1.349032375,103.8480475
230,CHOA CHU KANG CENTRAL,680230,1.380382581,103.7461905
230,CHOA CHU KANG CENTRAL,680230,1.380412312,103.7461905
456,ANG MO KIO AVENUE 10,560456,1.36716072,103.8586585
961,HOUGANG AVENUE 9,530961,1.377752166,103.8786653
857B,TAMPINES STREET 83,522857,1.354293455,103.9366658
707,YISHUN AVENUE 5,760707,1.428934889,103.8277162
262B,BOON LAY DRIVE,642262,1.34471719,103.70766
262A,BOON LAY DRIVE,641262,1.345659089,103.7072552
262,BOON LAY DRIVE,640262,1.344884356,103.7074303
262,BOON LAY DRIVE,640262,1.344801397,103.7072991
262,BOON LAY DRIVE,640262,1.344801397,103.7072991
316A,YISHUN AVENUE 9,761316,1.433355307,103.8427051
308,TAMPINES STREET 32,520308,1.352867474,103.956735
533,BUKIT BATOK STREET 51,650533,1.355879087,103.7497991
372,CLEMENTI AVENUE 4,120372,1.319788851,103.7677875
132,SIMEI STREET 1,520132,1.346738983,103.9559372
273,BANGKIT ROAD,670273,1.377573211,103.7753528
468,NORTH BRIDGE ROAD,190468,1.305391507,103.8632222
258,KIM KEAT AVENUE,310258,1.3328452,103.8578288
359,YUNG AN ROAD,610359,1.336111403,103.721401
359,YUNG AN ROAD,610359,1.336480935,103.7213011
74,BEDOK NORTH ROAD,460074,1.327511771,103.9422204
169,WOODLANDS STREET 11,730169,1.43332338,103.7764863
605,CHOA CHU KANG STREET 62,680605,1.398106117,103.7435559
442,ANG MO KIO AVENUE 10,560442,1.365653269,103.8552322
442,ANG MO KIO AVENUE 10,560442,1.365692415,103.8550979
509A,BEDOK NORTH STREET 3,461509,1.332873992,103.9310485
509C,BEDOK NORTH STREET 3,463509,1.333543286,103.9304245
509,BEDOK NORTH STREET 3,460509,1.333175419,103.931265
509B,BEDOK NORTH STREET 3,462509,1.333693456,103.9303969
509,BEDOK NORTH STREET 3,460509,1.333066482,103.9310914
509,BEDOK NORTH STREET 3,460509,1.333066482,103.9310914
509,BEDOK NORTH STREET 3,460509,1.333066482,103.9310914
509,BEDOK NORTH STREET 3,460509,1.333175419,103.931265
403,BEDOK NORTH AVENUE 3,460403,1.329799847,103.9338444
96,BEDOK NORTH AVENUE 4,460096,1.333264781,103.9403349
37,CHAI CHEE AVENUE,461037,1.325442004,103.9262076
222,SERANGOON AVENUE 4,550222,1.358429525,103.871224
2,GEYLANG SERAI,402002,1.31718044,103.89834
32,NEW MARKET ROAD,50032,1.284858608,103.8425788
32,NEW MARKET ROAD,50032,1.284979431,103.8425677
32,NEW MARKET ROAD,50032,1.284855884,103.8425999
32,NEW MARKET ROAD,50032,1.284869802,103.8425077
32,NEW MARKET ROAD,50032,1.284858608,103.8425788
42,TANGLIN HALT ROAD,141042,1.298470056,103.7985802
880,YISHUN STREET 81,760880,1.413859227,103.8363442
616,CHOA CHU KANG STREET 62,680616,1.399592394,103.7447117
216,MARSILING LANE,730216,1.447134151,103.7721721
268,TOH GUAN ROAD,600268,1.341866529,103.7450352
157,PASIR RIS STREET 13,510157,1.36430486,103.9626666
358,TAMPINES STREET 33,520358,1.35447448,103.9610042
358,TAMPINES STREET 33,520358,1.354474472,103.9610042
7,MARSILING DRIVE,730007,1.441669065,103.7767334
315,CLEMENTI AVENUE 4,120315,1.318470366,103.7654195
80B,TELOK BLANGAH STREET 31,102080,1.273476841,103.8068103
2,JALAN BUKIT MERAH,150002,1.286629213,103.8068619
507C,WELLINGTON CIRCLE,753507,1.451731322,103.8234519
504B,MONTREAL DRIVE,752504,1.45088208,103.8233257
633A,YISHUN STREET 61,761633,1.419130541,103.8398203
306B,ANCHORVALE LINK,542306,1.389672461,103.8886142
488C,CHOA CHU KANG AVENUE 5,683488,1.376596783,103.7399496
150,TAMPINES STREET 12,521150,1.3509461,103.9432601
743,PASIR RIS STREET 71,510743,1.377295646,103.9355644
201B,PUNGGOL FIELD,822201,1.399978043,103.9038532
717,PASIR RIS STREET 72,510717,1.382620593,103.9366311
281,TOH GUAN ROAD,600281,1.33989545,103.7464149
170,BUKIT BATOK WEST AVENUE 8,650170,1.34655585,103.7401015
783,YISHUN RING ROAD,760783,1.421839205,103.8327652
242,TAMPINES STREET 21,521242,1.354038837,103.9465838
412,JURONG WEST STREET 42,640412,1.353251021,103.7261403
944,JURONG WEST STREET 91,640944,1.344601587,103.689713
420,JURONG WEST STREET 42,640420,1.350571751,103.7271728
420,JURONG WEST STREET 42,640420,1.350571746,103.7271728
19,DOVER CRESCENT,130019,1.307835871,103.7836359
943,TAMPINES AVENUE 5,520943,1.35017819,103.9411935
691B,CHOA CHU KANG CRESCENT,682691,1.40162672,103.7515776
436,ANG MO KIO AVENUE 10,560436,1.367341586,103.8540411
424A,YISHUN AVENUE 11,761424,1.423226433,103.8480493
56,JALAN MA'MOR,320056,1.328184241,103.8566892
49,JALAN BAHAGIA,320049,1.327659816,103.8563735
532,JELAPANG ROAD,670532,1.385021016,103.764558
201A,BEDOK NORTH STREET 1,461201,1.326058372,103.9273688
201,BEDOK NORTH STREET 1,460201,1.326087684,103.9282325
201A,BEDOK NORTH STREET 1,461201,1.326048728,103.9273495
201,BEDOK NORTH STREET 1,460201,1.326130496,103.927924
201,BEDOK NORTH STREET 1,460201,1.326098019,103.9280698
614,BEDOK RESERVOIR ROAD,470614,1.33240904,103.9167889
307C,ANG MO KIO AVENUE 1,563307,1.365561004,103.8451695
54,CHAI CHEE STREET,460054,1.329478409,103.9211051
292B,COMPASSVALE STREET,542292,1.395398588,103.898745
292B,COMPASSVALE STREET,542292,1.395398579,103.898745
10D,BEDOK SOUTH AVENUE 2,463010,1.321770859,103.9363266
589A,MONTREAL DRIVE,751589,1.449701615,103.8257671
44,OWEN ROAD,210044,1.31551163,103.8503779
44,OWEN ROAD,210044,1.315527415,103.8503887
123,LORONG 1 TOA PAYOH,310123,1.338649018,103.8457038
173,ANG MO KIO AVENUE 4,560173,1.375313537,103.8362457
22,DOVER CRESCENT,130022,1.307069743,103.7835844
343,JURONG EAST STREET 31,600343,1.345883391,103.7310836
504D,MONTREAL DRIVE,754504,1.450458438,103.823881
413,PANDAN GARDENS,600413,1.319510102,103.7479472
280,TAMPINES STREET 22,520280,1.347535197,103.9517028
930,TAMPINES STREET 91,520930,1.34596292,103.9396148
22,BEDOK SOUTH AVENUE 1,460022,1.322831737,103.9328522
799,YISHUN RING ROAD,760799,1.419140508,103.8325924
160,LORONG 1 TOA PAYOH,310160,1.330944255,103.8450204
416,CANBERRA ROAD,750416,1.451878601,103.8189112
430D,FERNVALE LINK,794430,1.394826781,103.8780033
186D,RIVERVALE DRIVE,544186,1.393429316,103.9054421
469,JURONG WEST STREET 41,640469,1.348494412,103.7212452
231,COMPASSVALE WALK,540231,1.389533169,103.9013954
231,COMPASSVALE WALK,540231,1.389143801,103.9013535
231,COMPASSVALE WALK,540231,1.389143801,103.9013535
28,MARINE CRESCENT,440028,1.303437455,103.9133488
64,JALAN MA'MOR,320064,1.328532349,103.8578525
221,JURONG EAST STREET 21,600221,1.34084175,103.7369183
223A,JURONG EAST STREET 21,601223,1.341372153,103.7367542
223A,JURONG EAST STREET 21,601223,1.34137215,103.7367542
234,LORONG 8 TOA PAYOH,310234,1.338601486,103.8579141
114,LORONG 1 TOA PAYOH,310114,1.340940348,103.8443059
489A,CHOA CHU KANG AVENUE 5,681489,1.375600948,103.74036
54,GEYLANG BAHRU,330054,1.323883719,103.8678648
117,POTONG PASIR AVENUE 1,350117,1.336008253,103.8630208
128B,PUNGGOL FIELD WALK,822128,1.392987926,103.9128831
265,BUKIT BATOK EAST AVENUE 4,650265,1.350008402,103.7598628
265,BUKIT BATOK EAST AVENUE 4,650265,1.350008396,103.7598628
102,ALJUNIED CRESCENT,380102,1.32043903,103.8824204
102,ALJUNIED CRESCENT,380102,1.320480871,103.8824728
306C,PUNGGOL PLACE,823306,1.406403852,103.9059582
567,PASIR RIS STREET 51,510567,1.368993421,103.9491179
742,TAMPINES STREET 72,520742,1.359588748,103.933361
101,WOODLANDS STREET 13,730101,1.435982685,103.7819327
101,WOODLANDS STREET 13,730101,1.435981597,103.7819298
384,TAMPINES STREET 32,520384,1.354018643,103.9580526
669B,JURONG WEST STREET 64,642669,1.342849657,103.7028043
656C,JURONG WEST STREET 61,643656,1.335989551,103.6999742
656C,JURONG WEST STREET 61,643656,1.33598955,103.6999742
687A,CHOA CHU KANG DRIVE,681687,1.404511017,103.7501613
588C,MONTREAL DRIVE,753588,1.450484225,103.8245785
373A,HOUGANG STREET 31,531373,1.362329634,103.8900496
373B,HOUGANG STREET 31,532373,1.362197111,103.8907948
373,HOUGANG STREET 31,530373,1.362681961,103.8903913
373,HOUGANG STREET 31,530373,1.362681957,103.8903913
687,HOUGANG STREET 61,530687,1.37622545,103.8850729
153A,LORONG 1 TOA PAYOH,311153,1.333713828,103.8452331
821,WOODLANDS STREET 82,730821,1.440822385,103.7901649
25,MARSILING DRIVE,730025,1.441940096,103.7720532
119,HO CHING ROAD,610119,1.335299059,103.724713
193,BISHAN STREET 13,570193,1.348665645,103.8509772
637A,PUNGGOL DRIVE,821637,1.399693672,103.914597
10B,LORONG 7 TOA PAYOH,312010,1.337161364,103.8583536
42,STIRLING ROAD,140042,1.298332886,103.8023
639,YISHUN STREET 61,760639,1.420560238,103.8384492
4,EVERTON PARK,80004,1.276883074,103.8400856
476B,UPPER SERANGOON VIEW,532476,1.377328452,103.9042122
108,PASIR RIS STREET 12,510108,1.367478779,103.9570177
420,PASIR RIS DRIVE 6,510420,1.371427438,103.9544791
571,ANG MO KIO AVENUE 3,560571,1.370055013,103.8548806
571,ANG MO KIO AVENUE 3,560571,1.370055004,103.8548806
103,TOWNER ROAD,322103,1.320643815,103.8616341
103,TOWNER ROAD,322103,1.320688536,103.8616701
403A,FERNVALE LANE,791403,1.388930609,103.8732086
721,TAMPINES STREET 71,520721,1.359920231,103.936352
305D,PUNGGOL DRIVE,824305,1.405832084,103.906791
14A,KAMPONG ARANG ROAD,432014,1.300343014,103.8836512
14,KAMPONG ARANG ROAD,431014,1.300164591,103.8842285
14,KAMPONG ARANG ROAD,431014,1.300177631,103.8840432
257,BUKIT BATOK EAST AVENUE 4,650257,1.351170884,103.7579849
708,YISHUN AVENUE 5,760708,1.428715494,103.8271691
341,SEMBAWANG CLOSE,750341,1.447068078,103.8186776
102,COMMONWEALTH CRESCENT,140102,1.307824649,103.8006298
427,TAMPINES STREET 41,520427,1.359543889,103.9485304
667A,JURONG WEST STREET 65,641667,1.341758561,103.7014904
107C,EDGEFIELD PLAINS,823107,1.396621521,103.9076007
335,WOODLANDS STREET 32,730335,1.429725201,103.7805794
133,BEDOK NORTH AVENUE 3,460133,1.327562572,103.9357346
133,BEDOK NORTH AVENUE 3,460133,1.327548427,103.9357397
154,HOUGANG STREET 11,530154,1.352202953,103.8801732
154,HOUGANG STREET 11,NIL,1.352210257,103.8801654
154,HOUGANG STREET 11,530154,1.352210257,103.8801654
737,WOODLANDS CIRCLE,730737,1.443678363,103.7968229
142,SIMEI STREET 2,520142,1.345349831,103.9551273
428,CHOA CHU KANG AVENUE 4,680428,1.381239533,103.739993
110,BISHAN STREET 12,570110,1.34740957,103.8480546
308,BUKIT BATOK STREET 31,650308,1.358550292,103.7481047
227,YISHUN STREET 21,760227,1.435069716,103.8366448
466,SEGAR ROAD,670466,1.386942955,103.7732991
926,YISHUN CENTRAL 1,760926,1.427899348,103.8379085
926,YISHUN CENTRAL 1,760926,1.427889177,103.8379146
31,TEBAN GARDENS ROAD,600031,1.320308144,103.7389677
784,CHOA CHU KANG DRIVE,680784,1.394707221,103.7472695
359,CLEMENTI AVENUE 2,120359,1.313492924,103.7698548
424,ANG MO KIO AVENUE 3,560424,1.368606603,103.8508088
131B,KIM TIAN ROAD,162131,1.280917569,103.8283703
49,STRATHMORE AVENUE,140049,1.294021643,103.8082128
302,TAMPINES STREET 32,520302,1.35225585,103.9552254
302,TAMPINES STREET 32,520302,1.352258033,103.9552272
2,HOUGANG AVENUE 3,530002,1.363137208,103.8931845
101,TECK WHYE LANE,680101,1.377889646,103.7542399
408,PASIR RIS DRIVE 6,510408,1.373178365,103.9537312
531,JURONG WEST STREET 52,640531,1.349084238,103.7153429
433,CHOA CHU KANG AVENUE 4,680433,1.384930783,103.7417718
433,CHOA CHU KANG AVENUE 4,680433,1.384898277,103.7416515
244,HOUGANG STREET 22,530244,1.358072532,103.8919468
649,ANG MO KIO AVENUE 5,560649,1.377762638,103.8437822
747,YISHUN STREET 72,760747,1.428225543,103.8334881
763,BEDOK RESERVOIR VIEW,470763,1.336072095,103.9348306
636,ANG MO KIO AVENUE 6,560636,1.381152654,103.8433103
122,BEDOK NORTH STREET 2,460122,1.328617198,103.9377871
291B,COMPASSVALE STREET,542291,1.395824871,103.8984976
54,NEW UPPER CHANGI ROAD,461054,1.324860878,103.942554
169B,PUNGGOL FIELD,822169,1.393224665,103.9140677
537,BUKIT BATOK STREET 52,650537,1.355115164,103.7508779
290B,BUKIT BATOK STREET 24,653290,1.3435536,103.7566288
635B,PUNGGOL DRIVE,822635,1.400799944,103.9139809
108,JURONG EAST STREET 13,600108,1.338380444,103.7372829
108,JURONG EAST STREET 13,600108,1.33828124,103.7370147
108,JURONG EAST STREET 13,600108,1.338283031,103.7371021
333,WOODLANDS STREET 32,730333,1.429766747,103.7800018
720,BEDOK RESERVOIR ROAD,470720,1.335972774,103.924883
258,TAMPINES STREET 21,520258,1.354338515,103.9500295
438,HOUGANG AVENUE 8,530438,1.378043936,103.8931526
287,YISHUN AVENUE 6,760287,1.439624893,103.8377711
133A,CASHEW ROAD,671133,1.374673459,103.7703452
526,SERANGOON NORTH AVENUE 4,550526,1.37177912,103.8727856
460,CLEMENTI AVENUE 3,120460,1.311151417,103.7669352
137,JALAN BUKIT MERAH,160137,1.27814726,103.826959
137,JALAN BUKIT MERAH,160137,1.278147262,103.826959
368,WOODLANDS AVENUE 1,730368,1.432942401,103.7867325
368,WOODLANDS AVENUE 1,730368,1.432927299,103.7867397
488A,CHOA CHU KANG AVENUE 5,681488,1.3770595,103.7389814
48,TEBAN GARDENS ROAD,600048,1.320497729,103.7399677
48,TEBAN GARDENS ROAD,600048,1.320494554,103.7399682
424,CHOA CHU KANG AVENUE 4,680424,1.381483036,103.740309
534,BEDOK NORTH STREET 3,460534,1.333036982,103.9248122
534,BEDOK NORTH STREET 3,460534,1.333042939,103.9247742
8,SELEGIE ROAD,180008,1.303206671,103.8504934
96,HENDERSON ROAD,150096,1.287542915,103.8213372
504,ANG MO KIO AVENUE 8,560504,1.374825895,103.8489561
645A,YISHUN STREET 61,761645,1.422177977,103.8385981
350,CLEMENTI AVENUE 2,120350,1.315620153,103.7701917
324,SEMBAWANG CLOSE,750324,1.444570985,103.8178474
605,JURONG WEST STREET 62,640605,1.338457974,103.6995644
115,BEDOK RESERVOIR ROAD,470115,1.330673944,103.9087384
681A,JURONG WEST CENTRAL 1,641681,1.344408627,103.7051952
681A,JURONG WEST CENTRAL 1,641681,1.344408622,103.7051952
334,KANG CHING ROAD,610334,1.339404321,103.7229073
542,JURONG WEST AVENUE 1,640542,1.351600429,103.7156194
633,JURONG WEST STREET 65,640633,1.343260813,103.6993343
131,BEDOK RESERVOIR ROAD,470131,1.333122056,103.9117112
110,YISHUN RING ROAD,760110,1.433760579,103.8289934
110,YISHUN RING ROAD,760110,1.433761603,103.8290061
212,PETIR ROAD,670212,1.374503146,103.7757604
206,TOA PAYOH NORTH,310206,1.342314815,103.8465089
206,TOA PAYOH NORTH,310206,1.342314814,103.8465089
206,TOA PAYOH NORTH,310206,1.342314814,103.8465089
631,CHOA CHU KANG NORTH 6,680631,1.396609611,103.7481052
211D,COMPASSVALE LANE,544211,1.385521721,103.8998663
166,STIRLING ROAD,140166,1.29069966,103.8023629
893A,WOODLANDS DRIVE 50,730893,1.436844312,103.7906131
202,BEDOK NORTH STREET 1,460202,1.325656284,103.927991
187,BOON LAY AVENUE,640187,1.345057736,103.7106998
211B,PUNGGOL WALK,822211,1.401169895,103.8999209
565,PASIR RIS STREET 51,510565,1.36882714,103.9502962
233,YISHUN STREET 21,760233,1.434948834,103.8381596
95,LORONG 4 TOA PAYOH,310095,1.338890722,103.8489933
95,LORONG 4 TOA PAYOH,310095,1.338974038,103.8490021
95,LORONG 4 TOA PAYOH,310095,1.338974038,103.8490021
527,JURONG WEST STREET 52,640527,1.347884172,103.7164174
527,JURONG WEST STREET 52,640527,1.347884165,103.7164174
425,CANBERRA ROAD,750425,1.454378673,103.8186781
224B,COMPASSVALE WALK,542224,1.388211728,103.897871
68,TELOK BLANGAH HEIGHTS,100068,1.275159158,103.8101385
664A,PUNGGOL DRIVE,821664,1.399432183,103.9175107
855,YISHUN RING ROAD,760855,1.417030558,103.8368243
855,YISHUN RING ROAD,760855,1.417081007,103.8369422
556,PASIR RIS STREET 51,510556,1.367565854,103.9519029
114,RIVERVALE WALK,540114,1.384094567,103.9010756
131,BEDOK NORTH AVENUE 3,460131,1.32696994,103.9358501
131,BEDOK NORTH AVENUE 3,460131,1.326985098,103.9358479
617,HOUGANG AVENUE 8,530617,1.369297892,103.8838268
324,TAMPINES STREET 32,520324,1.352388342,103.9594434
831,HOUGANG CENTRAL,530831,1.371315644,103.8899323
